None,High_School,Associates,Bachelors,Graduate,Europe,Asia,Africa,Oceania,Americas,Never_Married,Married,Divorced,Separated,Widowed,Female,Male,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Pacific_Islander,Hispanic_Latino,White,Other,Two_or_More,Median_Income,Unemployment,Population,Nursery_Pre-School,Kindergarten,1st_4th,5th_8th,9th_12th,Violent_Crime
670,1971,2597,675,332,,222,0,0,0,2412,3139,1059,228,570,4802,4873,206,475,286,22,611,7366,12,859,26062,426,9675,58,168,709,718,573,61
138,476,469,208,123,,30,5,0,0,640,714,189,86,89,1134,1116,26,1287,36,3,148,552,30,230,34517,82,2250,73,42,100,122,129,32
216,845,1511,764,629,,42,1,0,0,1320,2352,596,66,250,2976,2631,24,296,47,6,367,4604,48,338,30993,160,5607,99,74,249,207,253,12
185,1052,1339,376,262,,16,0,0,0,1313,1650,671,108,216,2576,2013,0,216,16,0,91,4108,0,184,27454,81,4589,36,50,140,168,355,18
446,1371,1376,670,255,,1908,0,0,0,1812,2288,618,98,174,2820,3287,1,582,2478,30,604,2184,95,534,27363,115,6107,111,36,210,295,352,48
334,1559,1397,556,303,,77,3,3,0,2108,2072,771,124,251,3374,3604,184,535,111,32,428,5054,88,703,23125,336,6978,108,89,421,450,440,26
80,316,276,106,84,,33,0,0,0,313,468,156,23,47,604,659,8,236,32,0,30,779,7,182,32619,53,1263,18,17,80,71,70,8
516,1795,2097,888,367,,800,0,6,0,2297,2978,1009,110,352,4052,4172,78,1378,960,5,481,4555,89,837,30705,364,8224,146,93,410,344,386,25
32,785,992,423,489,,0,0,0,0,941,1691,323,0,52,1793,2077,3,75,25,0,182,3263,64,308,55349,180,3870,153,54,231,174,190,5
124,643,695,624,142,,250,0,5,0,639,1413,517,33,44,1443,1612,8,314,256,38,184,2001,33,266,27306,49,3055,16,60,41,188,159,6
44,389,404,337,183,,14,0,0,0,326,911,148,9,108,900,970,1,213,32,0,70,1453,0,106,37746,51,1870,5,12,101,73,116,3
412,1304,1149,487,98,,1791,100,47,0,1487,1880,456,102,179,1980,2801,205,179,2237,115,684,1186,295,324,33252,61,4781,75,48,236,161,180,17
159,781,751,205,70,,175,12,4,0,1142,820,252,40,95,1113,1657,66,314,205,81,273,1687,1,144,30385,98,2770,38,0,118,131,123,6
109,342,696,201,126,,51,0,0,0,659,1218,160,9,24,1275,1385,259,141,75,0,50,1964,7,180,33406,85,2660,9,15,211,167,188,11
202,663,610,435,109,,217,4,3,0,763,1299,261,26,155,1540,1566,23,222,287,17,337,1931,6,324,27066,70,3106,67,26,161,151,159,10
49,173,288,213,45,,28,0,0,0,336,383,102,16,29,478,527,13,54,19,0,53,837,2,52,37140,43,1005,7,8,51,14,37,0
1236,2334,2841,948,466,,25,0,0,0,2449,4162,1429,220,808,5278,5891,36,1115,15,2,2302,7507,442,386,20545,212,11169,133,167,572,571,602,31
1316,2842,2521,801,423,,16,0,0,0,3128,3607,1591,681,389,6272,6231,889,767,12,0,5414,5087,960,402,24227,660,12503,22,167,1162,894,685,37
6042,6315,7023,1301,1031,,86,55,0,0,10719,7235,4836,525,843,5904,20446,1855,948,137,148,10215,12733,561,726,18726,348,26350,92,157,570,648,958,34
1278,1792,2374,339,300,,8,0,0,0,3691,2239,827,171,484,3928,5577,398,3327,13,0,3232,2454,1647,509,16071,387,9505,170,55,645,751,625,83
1577,4874,10033,7917,5098,,1310,233,0,0,7739,21507,3417,372,1323,22716,20890,1052,349,2013,120,10973,27875,1545,2140,39529,872,43606,646,620,2579,2471,1816,33
2075,5107,12997,5313,3003,,1601,136,0,0,8446,19154,3956,707,2272,21787,21763,3171,662,1753,302,11105,24825,1099,3109,31084,1127,43550,644,646,2406,2236,2184,104
6312,10510,16714,5682,2090,,906,63,0,0,16680,25412,5313,754,1559,30287,35343,5555,1155,1259,107,23943,32741,6811,1989,31080,1498,65630,598,1068,4796,4129,4291,125
758,1459,2864,611,280,,29,0,0,0,2389,3235,1108,96,719,4992,4743,253,78,27,0,4532,4803,201,165,26527,293,9735,97,155,620,562,800,32
764,1820,3370,904,708,,93,0,0,0,1698,4898,1124,187,722,5705,5309,51,291,93,0,2379,8175,612,146,24608,321,11014,131,54,733,641,529,59
3475,2095,2166,674,189,,61,0,0,0,3584,6233,672,414,332,8071,7861,363,105,0,0,15280,536,2395,91,20736,656,15932,339,285,1382,1095,1319,19
4031,9338,11951,3909,2421,,557,35,17,0,8261,19447,5540,464,2205,22603,20595,299,266,624,0,8976,32202,1552,974,25315,1288,43198,447,535,1938,2072,1845,67
1450,2339,3721,873,333,,170,0,0,0,1907,5369,1568,40,778,5801,5575,14,135,209,0,1896,8930,661,197,25822,303,11376,59,158,530,358,380,42
195,456,537,60,114,,37,0,0,0,659,817,158,16,101,1116,1147,17,6,51,0,1082,937,15,183,24063,82,2263,32,54,142,143,185,5
657,894,1288,448,151,,0,0,0,0,409,2387,270,179,193,1652,2055,0,0,93,0,384,3230,4,0,16512,0,3707,0,0,157,60,0,15
5895,24173,52163,41875,21925,,10874,1247,56,0,51136,100787,17995,1632,5561,122005,115479,8616,2290,14135,438,40203,165442,5959,9440,41054,5391,237484,4899,4300,15534,17215,16899,234
189422,239607,306459,184641,103840,,53895,11310,882,8,489238,524613,157631,27206,54353,808134,801937,111547,33816,59784,3395,685515,692584,175753,61159,29587,50283,1610071,19295,22877,96103,92835,94669,12110
2447,5686,11157,9736,6801,,1636,105,0,0,33507,19555,5761,333,1339,35977,35225,1607,6113,2267,137,13509,45706,2298,3273,20761,2875,71202,952,574,2734,2859,2346,342
611,1710,2195,791,585,,7,0,0,0,1310,3416,989,125,686,3765,3256,0,460,11,13,864,5660,186,52,25141,67,7021,11,0,139,171,326,25
38587,81873,119194,57494,28247,,8106,1612,373,11,129202,186728,47163,6617,21459,248463,242731,18665,11246,10026,2111,136273,305045,25672,16780,28720,13251,491194,5651,6203,27914,25960,25741,1837
25769,44642,52984,21567,12081,,11771,2317,73,26,70978,82235,25520,4762,10177,125949,119565,16781,3286,11476,475,91213,117173,14192,10798,26891,6941,245514,2840,3473,13441,13569,14506,1167
3440,6995,6806,2190,925,,635,223,0,0,8937,11543,3744,504,973,17616,17388,3257,466,665,95,16254,13983,3593,1602,29798,1154,35004,502,620,2523,2706,2633,77
11850,28463,52448,44471,27461,,19563,1137,47,0,62068,100832,22754,2534,7253,125544,123087,13158,3885,25698,372,53062,146034,6874,10527,39563,5612,248631,4007,3282,14118,15562,14756,606
1038,3437,4964,1967,1228,,120,16,0,0,2589,7828,2296,107,1104,8233,7206,150,544,154,0,885,13566,400,195,24791,278,15439,52,60,423,438,727,63
477,1223,1936,531,268,,0,0,0,0,2809,2624,260,19,124,3741,3806,38,3744,71,0,707,2946,527,187,26632,376,7547,116,115,353,720,892,79
173,217,227,67,48,,0,0,0,0,283,485,89,8,60,585,484,0,121,0,0,62,823,57,63,20740,40,1069,8,23,13,30,108,5
8154,27289,40465,23369,12064,,5125,379,14,0,35614,68796,16199,1880,8262,84927,79645,5504,1176,6906,407,32877,113760,6191,6483,34897,4516,164572,2463,1962,9712,9078,8496,388
4020,10437,11150,3310,1500,,409,0,0,0,8431,16167,5933,486,3037,20612,19062,460,836,385,26,6202,31069,541,812,22943,1419,39674,490,336,1689,1405,1696,81
758,1527,1869,559,350,,260,0,0,0,1864,2777,941,135,400,3611,3735,47,213,246,0,3019,3546,100,527,22332,362,7346,145,65,362,321,352,157
2834,6173,8188,2099,1359,,283,0,0,0,6627,10892,3931,380,2015,14403,14841,538,793,399,20,4017,22892,522,751,24110,821,29244,595,114,1161,1684,1480,118
12751,14868,20031,6638,3974,,1145,161,0,0,23296,38354,6840,1423,4419,47245,48328,3070,1017,1753,49,56959,31793,15674,3874,25576,3886,95573,1641,1268,5925,5404,5871,491
231,661,1379,533,256,,0,0,0,0,828,2055,456,42,169,2331,2544,114,198,0,0,769,3780,156,24,31031,76,4875,142,164,367,343,312,9
51072,80611,116614,54816,36209,,14561,3989,438,0,187905,159019,61877,9955,23955,270835,268381,27689,18714,17392,1042,233209,239847,56053,27759,22829,22114,539216,6387,6304,24966,25402,26986,3958
5663,10548,12819,3688,2215,,664,17,0,0,13480,19738,5547,731,2513,27948,26368,2017,4029,1087,62,23635,23996,4667,2896,25030,1818,54316,730,736,3366,3460,3271,346
2224,8537,12232,4619,2588,,1584,94,84,0,11108,19558,3667,501,1198,24057,23257,5262,537,2190,214,13035,24449,2872,3062,33602,1034,47314,582,1167,2955,2929,2776,93
190,321,557,127,37,,1,0,0,0,375,671,300,12,107,1018,928,0,79,1,0,593,1185,20,120,21426,54,1946,45,33,118,134,101,2
89,137,167,0,2,,2,0,0,0,135,208,74,0,42,265,238,0,0,2,0,461,40,19,0,18500,26,503,0,1,14,11,41,5
4446,3532,2696,1179,389,,189,0,0,0,5328,6680,1933,448,1147,10460,9828,248,109,319,0,19200,657,1950,259,16634,785,20288,217,407,1386,1354,1861,41
4567,4651,3511,626,434,,353,16,8,0,8678,4119,2465,395,463,4743,13340,1588,513,445,606,10321,4528,1362,563,16509,423,18083,92,129,514,509,555,81
573,877,694,110,61,,6,0,0,0,680,803,625,94,346,1691,1327,15,61,0,0,2130,836,195,37,18562,113,3018,58,20,175,155,86,7
297,717,1285,443,626,,14,0,0,0,709,2061,564,149,251,2133,2197,0,236,21,0,304,3755,2,14,27716,89,4330,0,42,244,259,144,48
2005,5534,12713,7113,5377,,522,66,0,0,9206,19927,5019,293,3273,21527,20541,237,218,601,165,4009,36166,1275,968,27485,1123,42068,311,166,1069,1661,1322,136
290,1110,1563,363,442,,81,76,0,0,301,2330,631,43,587,2417,1841,77,219,52,0,412,3489,70,20,23684,202,4258,105,67,41,70,75,4
4505,14483,17508,4117,2468,,742,16,0,0,10093,26184,6866,773,3817,27252,26700,231,582,900,0,8283,43504,1177,716,26863,1422,53952,273,353,2180,1790,2183,88
8,75,220,54,26,,4,0,0,0,97,178,72,14,50,211,234,2,72,0,0,38,316,2,17,33906,28,445,0,0,11,14,8,1
6632,23945,51096,66287,42738,,9938,1094,51,0,64307,108722,26670,1715,13154,124786,121240,4380,2012,12105,237,25475,197638,5336,5693,44770,4878,246026,3520,2079,7521,9666,10445,422
5777,11070,9882,2113,1048,,486,26,0,0,8140,15178,5969,1120,3799,20423,19601,727,314,591,84,9830,28155,1751,1044,21432,1323,40024,334,414,1339,1546,1495,149
9029,13414,19146,6160,2937,,2314,431,8,8,22900,28996,7723,1408,2260,42343,41049,8662,1270,3092,175,42430,26714,8052,3351,30419,2314,83392,894,1484,5461,4996,5496,286
8268,17662,35255,28814,20409,,15741,965,67,0,88923,47422,17250,1947,5608,86399,97253,11933,4916,16264,802,41101,104251,16875,8372,27801,5902,183652,2155,1367,5319,6180,6936,913
1292,1381,1273,254,79,,0,62,0,0,1662,2769,527,182,235,3692,3492,703,298,0,0,5835,390,560,109,23971,122,7184,57,124,593,452,369,61
858,3433,7256,4855,2508,,312,16,0,0,4794,13886,2183,175,868,15060,13889,790,55,647,0,9712,17085,583,1274,36706,440,28949,286,348,2168,1844,1613,38
850,5102,9879,8606,8651,,928,58,8,0,7951,23695,3673,308,2312,22292,21523,788,119,1484,28,6196,34238,799,1498,37109,1048,43815,544,348,1509,1949,2489,17
470,1146,1041,316,243,,102,0,0,0,1548,1415,613,183,177,2297,2740,126,971,140,0,1360,2360,477,497,18566,115,5037,72,44,442,298,247,18
3813,11594,21311,9739,6017,,2570,772,27,0,17184,35808,5328,660,2533,40374,37102,6546,1140,3772,191,21546,42464,3963,3575,35529,1429,77476,1146,858,3934,4513,4969,203
283,527,788,372,139,,28,0,0,0,516,1536,214,38,97,1581,1571,68,145,28,0,1043,1782,272,138,29899,45,3152,45,45,143,269,154,13
485,616,638,139,87,,9,0,0,0,1010,1045,300,55,115,1406,1715,168,629,9,0,1400,905,231,245,23454,81,3121,16,27,202,106,183,6
171,826,2004,3819,3770,,517,113,0,0,1828,8270,974,60,723,7019,7196,124,91,794,0,742,12128,57,434,80287,87,14215,197,171,657,708,776,3
476,445,315,58,48,,7,0,0,0,605,489,292,41,125,1083,1001,0,6,0,20,1313,695,225,146,19219,79,2084,26,7,136,176,127,18
7273,23402,36112,16499,8752,,3404,277,0,0,25907,61563,11884,1094,6192,69012,63892,7942,484,3553,183,25068,92685,4776,3997,32984,4018,132904,1399,1495,7149,8373,7471,165
162,644,1115,298,403,,42,0,0,0,1336,2059,305,53,129,2574,2456,47,82,50,5,1250,3490,232,124,27740,65,5030,33,94,394,328,359,0
321,1014,589,57,150,,40,0,0,0,850,1328,324,10,133,1897,1652,84,22,21,28,2306,1103,205,174,21272,80,3549,34,51,189,248,293,9
82,307,570,107,55,,4,0,0,0,161,636,217,16,188,725,650,0,0,0,0,286,1043,0,161,19353,27,1375,30,23,43,33,44,3
9719,2921,3894,1152,325,,8,0,0,0,8291,13074,1312,888,625,14716,17563,149,69,0,21,31295,725,7577,112,16903,1865,32279,380,339,2016,2180,2492,8
778,683,675,197,141,,47,0,0,0,491,1738,239,20,251,1540,1454,0,34,33,0,1373,1498,946,169,23393,45,2994,8,55,80,77,174,6
278,310,227,20,6,,0,0,0,0,525,253,128,40,105,645,691,999,0,25,0,13,299,13,0,14861,117,1336,40,10,63,4,97,8
86,220,128,51,44,,0,0,0,0,162,302,102,19,65,457,379,5,0,0,0,4,770,0,57,24167,3,836,37,11,57,24,86,0
375,784,547,272,117,,9,0,0,0,572,1413,390,55,193,1847,1493,19,30,16,0,252,2956,218,56,27967,68,3340,67,43,137,143,226,18
107,313,265,66,10,,0,0,0,0,352,338,117,12,64,572,559,516,0,0,0,86,502,92,21,23883,36,1131,42,12,41,68,54,0
3723,8173,9550,3040,1480,,234,25,0,0,10215,11315,5529,737,2882,20031,16938,6410,301,309,6,3260,25350,954,1405,20536,1441,36969,588,464,1837,1207,1628,194
2662,4673,4771,2658,1626,,572,2,0,0,9682,9132,3226,560,967,15027,14217,1643,276,524,0,4540,21535,874,756,18666,1098,29244,580,334,1608,913,966,114
170,427,395,175,26,,1,0,0,0,388,588,318,29,128,1016,973,2,0,1,0,73,1890,0,23,20590,34,1989,12,19,222,167,123,1
169,381,284,38,19,,0,0,0,0,244,429,270,64,82,780,619,0,0,0,0,111,1278,69,10,21228,74,1399,8,27,94,88,88,3
393,927,812,296,67,,21,0,0,0,1153,1085,390,120,370,2073,1852,2137,23,21,0,50,1646,41,48,19652,34,3925,48,55,179,192,449,46
689,2521,2391,1377,888,,91,22,0,0,2929,4675,1185,272,479,6424,6023,4092,105,125,0,240,7234,61,679,36505,521,12447,146,203,922,900,699,125
510,1888,2472,1965,710,,315,10,0,0,2782,4953,1127,262,200,6780,6472,543,16,616,7,1400,10284,23,467,37839,149,13252,336,233,1162,970,722,59
394,1005,761,146,102,,60,0,0,0,805,1170,468,43,263,1866,1560,80,16,331,0,121,2704,17,258,18310,281,3426,89,85,128,168,130,31
280,668,446,119,69,,0,0,0,0,377,924,296,76,128,1256,1231,47,0,0,0,105,2250,21,94,23416,56,2487,42,46,183,149,135,21
20,13,4,0,0,,0,0,0,0,17,10,0,1,12,23,17,36,0,0,0,0,4,0,0,18594,8,40,0,0,0,0,3,0
196,659,524,120,59,,16,0,0,0,478,969,275,34,130,1236,1283,26,13,16,0,22,2396,8,46,21794,47,2519,61,51,161,195,96,8
489,1133,546,159,102,,0,0,0,0,667,1394,461,68,354,2114,1755,6,60,0,0,301,3502,224,0,19115,102,3869,79,90,235,258,265,5
226,295,153,24,7,,0,0,0,0,412,288,104,45,61,592,611,627,0,0,0,71,455,25,50,15286,75,1203,37,0,70,71,151,0
262,780,656,294,113,,16,0,0,0,620,1400,260,73,174,1575,1561,12,20,8,0,225,2750,3,150,24540,95,3136,41,48,140,192,153,5
609,538,405,144,113,,0,0,0,0,479,1063,280,112,211,1364,1377,972,6,0,0,518,1244,245,7,21142,84,2741,58,13,198,177,152,9
260,815,371,174,65,,5,0,0,0,399,991,331,86,223,1265,1115,4,3,5,0,44,2309,4,15,22706,123,2380,20,15,75,101,195,4
2461,4946,4566,1935,805,,577,14,0,0,4690,9069,2390,539,1343,12232,11064,684,478,1065,0,3335,17251,1604,918,23442,721,23296,362,274,1398,1541,1351,134
178,371,173,51,20,,0,0,0,0,230,442,160,21,79,568,553,24,0,0,0,95,981,10,21,17274,97,1121,16,18,45,79,67,5
1625,2152,2177,519,373,,11,0,0,0,3417,2753,1102,546,703,5509,5456,8239,0,11,0,64,2515,24,129,15395,517,10965,353,152,577,720,881,157
23,108,121,31,8,,0,0,0,0,79,209,33,11,14,203,261,0,4,0,0,35,389,7,36,25083,17,464,4,14,16,11,15,0
1362,5855,7132,4326,2066,,438,39,0,0,6928,12528,3544,385,1414,15851,14961,6211,122,609,50,1447,21677,353,835,32323,599,30812,705,385,1778,1259,1844,180
229,349,180,42,31,,5,0,0,0,257,346,122,79,112,600,501,0,36,5,0,401,651,361,8,13144,72,1101,0,3,55,46,48,6
2446,9200,11061,8483,5689,,1378,341,0,0,22720,21750,5706,834,2440,33896,31173,10969,179,1444,0,3174,47258,1818,1990,25238,1329,65069,1280,723,2917,3092,2554,361
267,635,217,129,97,,0,0,0,0,270,816,273,26,167,1050,952,16,0,0,0,157,1805,36,24,17341,30,2002,41,33,98,131,100,4
190,375,215,57,14,,5,0,0,0,257,368,259,32,87,716,626,15,6,5,0,27,1282,0,7,18333,60,1342,20,4,83,77,75,5
249,617,584,151,36,,0,0,0,0,724,895,319,31,93,1391,1189,1037,19,0,0,217,1282,50,25,23534,60,2580,49,0,117,195,138,17
432,946,896,138,146,,0,0,0,0,895,1150,472,86,445,1923,1730,36,42,0,0,75,3494,51,6,19417,47,3653,79,28,92,153,172,6
885,2019,2021,816,629,,120,21,0,0,4246,3209,919,288,848,6535,5038,5123,82,265,0,282,5597,263,37,17356,505,11573,90,256,365,474,757,22
686,1017,501,144,46,,0,0,0,0,1253,981,336,136,157,2024,1661,2801,7,0,0,9,843,0,34,15863,261,3685,0,102,207,186,178,28
280,723,610,120,30,,0,0,0,0,562,1024,367,100,147,1308,1333,12,14,0,0,34,2550,0,31,17438,99,2641,42,29,151,98,237,8
1418,2099,1184,608,410,,302,0,12,0,2204,3321,1290,205,479,4810,4702,403,0,377,34,2550,5812,513,329,19566,125,9512,101,171,340,536,428,26
4197,14147,13620,8270,5587,,1332,353,161,0,21121,24620,8329,1433,3439,38643,36067,14286,462,1275,200,4580,51711,2102,2167,23739,2168,74710,1688,1157,4380,3745,3556,425
4116,10008,8452,3242,2081,,268,65,0,0,15085,11647,4593,1303,2473,23080,20760,33734,107,352,0,676,8696,466,324,20597,2288,43840,1143,627,2030,2302,2774,679
168,305,307,74,55,,5,0,0,0,161,603,152,67,78,629,699,0,61,5,0,91,1137,33,55,21678,16,1328,36,5,76,88,67,1
82,440,277,110,52,,28,0,0,0,345,522,250,19,71,839,781,70,0,28,0,58,1424,40,34,28948,28,1620,30,10,51,99,60,1
200,629,268,110,60,,9,0,0,0,289,796,126,29,220,1170,692,405,3,0,0,54,1403,35,0,20902,7,1862,42,22,61,123,70,13
262,546,440,98,37,,0,0,0,0,336,812,259,38,169,955,1164,49,0,0,0,56,1764,8,264,21477,61,2119,57,30,128,154,62,7
85,218,197,76,65,,5,0,0,0,204,408,135,37,31,454,476,0,6,0,0,34,883,3,7,20435,4,930,6,8,36,48,78,5
760,2172,1114,491,119,,0,10,0,0,1225,2911,786,145,388,3636,3453,435,14,0,0,251,5991,111,464,21900,75,7089,23,36,439,505,400,56
256,1512,1007,318,69,,18,16,0,0,1012,2017,442,107,102,2656,2301,137,37,63,0,210,4436,22,124,29340,104,4957,104,17,299,418,291,37
787,500,703,162,70,,0,0,0,0,338,1108,564,32,434,1690,1144,9,14,0,0,32,2774,0,5,15016,30,2834,37,30,126,56,188,19
349,1563,1162,479,175,,0,0,0,0,557,2119,736,191,420,2378,2689,0,0,0,0,43,5004,0,63,22128,120,5067,0,84,190,476,215,12
371,794,545,284,36,,0,0,0,0,730,1049,379,102,196,1765,1352,738,0,0,0,245,2063,50,98,21890,101,3117,172,49,203,112,165,39
294,577,389,245,85,,0,0,0,0,674,762,309,38,200,1351,1110,1529,0,17,0,109,777,0,29,21493,111,2461,77,16,122,131,160,14
79,230,276,35,31,,0,0,0,0,130,398,148,6,66,430,431,0,10,0,0,32,811,0,8,16075,38,861,5,17,16,24,48,0
351,1228,1116,326,216,,0,0,0,0,1100,1868,664,105,398,2758,2367,156,6,9,0,70,4842,15,42,20266,194,5125,113,86,270,224,207,14
263,410,433,71,74,,6,0,0,0,360,631,341,23,186,1008,826,162,0,6,0,137,1480,18,57,18603,52,1834,8,26,59,87,97,5
79,258,321,34,35,,17,0,0,0,122,485,90,6,74,427,429,0,2,29,0,7,808,0,14,23864,14,856,3,8,21,27,25,0
655,1873,4129,3834,2271,,331,30,13,0,2713,8781,1916,57,925,10021,8032,2882,12,363,0,704,13494,160,537,40166,386,18053,344,275,1039,983,641,47
1878,3523,3346,610,398,,92,95,0,0,5070,3074,2099,553,612,5955,8520,10460,108,118,0,413,3304,206,157,17421,299,14475,210,205,730,1062,737,132
399,442,187,58,21,,0,0,0,0,390,500,255,71,120,920,770,297,3,0,0,400,958,143,42,16250,77,1690,13,21,120,146,100,3
64,182,134,124,39,,61,0,0,0,162,403,66,5,32,411,408,0,0,99,0,29,686,0,5,26133,8,819,7,2,38,58,58,0
247,528,401,107,11,,0,0,0,0,682,446,176,45,163,1073,962,1856,6,0,0,5,159,0,9,16672,154,2035,89,72,157,116,97,20
83,352,176,31,4,,0,0,0,0,189,376,91,23,53,534,409,31,4,3,0,12,866,0,31,22933,27,943,19,10,59,69,31,0
264,996,936,463,241,,0,0,0,0,865,1773,603,0,160,2249,2242,30,0,0,0,0,4438,0,23,27992,64,4491,32,89,185,319,385,6
128,233,154,99,44,,8,0,0,0,230,404,64,32,58,497,497,261,0,0,0,3,690,0,40,23981,40,994,22,10,62,57,43,1
398,498,264,206,56,,18,0,210,0,655,977,126,31,53,1230,1367,182,30,121,239,1053,880,71,156,29389,19,2597,15,48,229,216,208,2
336,616,544,247,47,,50,0,0,0,808,848,350,59,214,1546,1461,580,0,50,0,957,1292,182,164,21502,74,3007,130,5,143,190,217,16
179,765,624,315,162,,12,7,0,0,735,1324,302,43,104,1589,1567,14,5,12,0,23,3070,9,32,24924,104,3156,29,21,174,75,181,8
2640,6788,7538,3988,2294,,495,56,0,0,6668,13890,4187,581,1930,18115,16758,3061,252,608,21,1779,28562,205,629,30292,620,34873,821,396,2284,2307,1648,182
399,987,601,252,80,,25,7,0,0,1090,1220,234,107,217,1995,1863,1879,7,0,0,147,1782,56,92,19277,171,3858,47,65,217,347,324,10
56,206,134,58,33,,0,0,0,0,127,283,75,12,63,393,337,0,0,0,0,41,679,5,10,19904,8,730,22,10,44,48,28,3
177,374,224,144,55,,0,0,0,0,230,560,153,22,153,649,672,362,3,0,0,22,934,22,0,27339,26,1321,38,5,41,61,67,0
356,1816,1454,819,428,,0,0,0,0,1491,3448,834,155,376,4210,3845,286,0,0,0,314,7333,0,122,27269,235,8055,135,29,385,320,647,29
372,649,263,64,49,,0,0,0,0,403,755,350,39,152,962,1126,47,0,0,0,150,1876,16,33,16208,105,2088,17,19,92,100,194,8
562,1176,1396,1014,762,,69,44,0,0,5030,2409,700,277,637,5614,4997,3385,38,91,8,574,6336,276,194,14533,120,10611,139,109,412,391,356,45
295,555,254,149,78,,41,7,0,0,507,708,123,71,111,1073,1197,54,17,74,0,1016,1101,901,17,24796,20,2270,71,44,158,143,122,1
104,170,64,34,37,,0,0,0,0,111,207,94,32,45,329,281,7,13,0,0,15,578,0,7,17072,3,610,14,5,42,38,39,4
91,215,143,43,2,,2,0,0,0,149,261,108,26,31,377,380,26,0,2,0,28,698,0,3,21250,12,757,6,15,39,87,33,2
843,1061,748,237,139,,0,0,0,0,1247,1403,467,81,492,2454,2140,410,16,0,0,1712,2574,1321,33,19653,203,4594,107,0,247,212,349,16
1800,5966,6861,2318,1020,,332,0,0,0,7122,10241,2803,607,1453,14977,13611,10843,41,458,8,2320,14264,1096,803,25806,777,28588,626,640,1417,1471,1445,331
7574,11508,9792,8169,4229,,976,20,416,0,13723,28114,4837,528,2499,32923,32024,1066,535,1534,516,21480,38799,1484,1698,29317,907,64947,1219,909,3914,4298,3566,294
1760,1870,1781,469,181,,5,0,0,0,2246,2732,1080,475,712,5545,4302,4324,14,5,0,2030,3356,1041,251,20190,249,9847,59,124,637,656,740,75
527,895,532,62,79,,38,0,0,0,623,1242,399,81,122,1611,1790,4,28,48,0,471,2790,434,45,14995,150,3401,114,36,191,214,160,14
725,5948,8015,4919,2378,,217,0,0,0,3767,15983,2497,266,1826,14755,13573,247,275,277,14,851,26136,76,631,34519,403,28328,286,246,1191,1151,1068,53
386,1305,1457,205,160,,114,0,0,0,1047,1941,596,87,241,2427,2417,23,64,77,0,198,4374,127,102,20189,103,4844,27,49,549,206,193,24
180,417,494,427,147,,50,0,0,0,425,799,403,24,145,1103,908,21,39,45,0,86,1778,6,42,19638,18,2011,17,4,33,107,44,20
36,88,51,58,10,,0,0,0,0,50,165,42,0,27,172,152,0,0,0,0,9,309,0,6,21029,2,324,9,1,7,5,0,2
270,599,386,254,135,,0,0,0,0,374,849,312,47,229,1179,1115,393,0,8,0,33,1856,0,12,28063,35,2294,50,13,132,212,84,6
328,779,480,163,55,,0,0,0,0,393,987,435,51,289,1599,1292,124,7,0,0,130,2474,25,177,18131,100,2891,25,94,217,198,126,11
721,1485,1458,474,148,,0,27,138,0,1231,2237,887,195,550,3413,3093,148,6,0,0,113,5985,7,254,18967,152,6506,98,90,341,346,345,32
199,657,566,172,116,,9,0,0,0,409,1331,222,24,83,1424,1370,15,127,0,0,144,2406,46,102,24549,106,2794,94,37,193,139,108,9
11014,17557,17097,7640,3952,,3522,95,10,0,21467,31304,10677,2066,4290,44844,42795,8688,1020,5175,28,16741,52732,9883,4313,23338,2028,87639,1548,1100,4877,4348,4840,707
201,484,606,681,430,,34,0,0,0,488,1732,255,0,154,1866,1799,8,149,40,0,448,2820,298,200,31385,22,3665,107,68,154,270,83,9
228,577,314,149,83,,3,0,0,0,380,815,355,49,78,923,1026,53,0,3,0,25,1868,0,0,26745,25,1949,35,60,108,52,82,11
290,757,483,116,107,,8,0,0,0,479,1099,304,40,206,1286,1248,13,21,5,0,132,2309,9,59,20448,90,2534,24,30,120,139,173,4
99,755,800,277,251,,0,0,0,0,155,1461,289,20,317,1358,1179,0,0,0,0,216,2315,0,35,26016,46,2537,0,0,160,81,73,7
441,1520,2452,1186,324,,127,18,0,0,1592,4204,896,58,433,4815,4542,28,43,119,0,269,8691,209,199,30430,251,9357,155,241,491,575,664,18
876,1639,907,365,114,,0,0,0,0,1413,1790,658,198,444,3045,2659,2267,119,0,0,1159,2273,392,5,18852,180,5704,76,57,374,246,261,25
87,282,243,37,33,,0,0,0,0,165,352,133,29,83,481,438,0,29,0,0,0,854,0,36,19356,32,919,16,3,37,81,59,0
303,374,175,96,25,,34,0,36,0,387,609,165,41,76,907,972,11,60,56,3,599,1047,72,73,23485,40,1879,27,63,146,171,103,15
907,3028,3693,1195,549,,15,1,0,0,1914,5509,1599,268,1298,6784,5519,13,19,15,0,347,11746,33,163,24109,123,12303,83,78,758,166,620,22
1181,2778,2066,733,426,,3,25,0,0,2718,3081,1341,542,809,6193,4959,6374,48,7,0,389,4287,28,189,18373,330,11152,313,103,772,860,572,127
106,349,257,43,41,,0,0,0,0,94,503,169,0,79,524,452,5,0,0,0,8,937,0,32,23229,18,976,2,20,18,47,19,0
685,3758,4790,2804,1746,,247,0,5,0,4413,8412,2241,334,834,10222,9722,2685,0,285,26,475,16191,18,342,33628,343,19944,412,226,834,1186,1179,32
