State,City,Unemployment Count
Pennsylvania,East York,144
Pennsylvania,Deemston borough,14
Pennsylvania,Montgomery borough,25
Pennsylvania,Pine Glen,5
Pennsylvania,Conneaut Lakeshore,78
Pennsylvania,Colwyn borough,124
Pennsylvania,Union City borough,53
Pennsylvania,Franklin borough,2
Pennsylvania,Girard borough,0
Pennsylvania,Valley Green,155
Pennsylvania,Stewartstown borough,49
Pennsylvania,Red Lion borough,69
Pennsylvania,Hanover borough,386
Pennsylvania,Roseville borough,7
Pennsylvania,Elkland borough,55
Pennsylvania,Newmanstown,11
Pennsylvania,Jonestown borough,54
Pennsylvania,Fort Indiantown Gap,0
Pennsylvania,Avon,30
Pennsylvania,Annville,150
Pennsylvania,Tresckow,54
Pennsylvania,Pottstown borough,805
Pennsylvania,Pottsgrove,106
Pennsylvania,Narberth borough,115
Pennsylvania,East Greenville borough,50
Pennsylvania,Tremont borough,90
Pennsylvania,Rouseville borough,30
Pennsylvania,Village Shires,117
Pennsylvania,Penndel borough,134
Pennsylvania,Loretto borough,27
Pennsylvania,Slippery Rock borough,114
Pennsylvania,Lawrence Park,114
Pennsylvania,Wesleyville borough,112
Pennsylvania,Mechanicsville borough,14
Pennsylvania,Mount Carbon borough,0
Pennsylvania,Clarion borough,335
Pennsylvania,Leetsdale borough,27
Pennsylvania,Everett borough,37
Pennsylvania,Tarentum borough,212
Pennsylvania,Houtzdale borough,21
Pennsylvania,Warminster Heights,169
Pennsylvania,Spring Hill,6
Pennsylvania,Factoryville borough,16
Pennsylvania,Clearfield borough,202
Pennsylvania,Millersburg borough,8
Pennsylvania,Jerseytown,3
Pennsylvania,Collingdale borough,330
Pennsylvania,Manns Choice borough,3
Pennsylvania,Avis borough,49
Pennsylvania,Wilkinsburg borough,754
Pennsylvania,Grantley,148
Pennsylvania,Felton borough,11
Pennsylvania,Cross Roads borough,8
Pennsylvania,Liberty borough (Tioga County),11
Pennsylvania,Riverside borough,14
Pennsylvania,Valley View CDP (Schuylkill County),33
Pennsylvania,Schuylkill Haven borough,201
Pennsylvania,Ravine,0
Pennsylvania,Orwigsburg borough,34
Pennsylvania,Ulysses borough,25
Pennsylvania,Cochranton borough,33
Pennsylvania,West Conshohocken borough,35
Pennsylvania,Conneautville borough,45
Pennsylvania,New Alexandria borough,17
Pennsylvania,Herminie,15
Pennsylvania,Monessen,216
Pennsylvania,New Britain borough,151
Pennsylvania,Troutville borough,4
Pennsylvania,Grampian borough,6
Pennsylvania,Irvona borough,40
Pennsylvania,Sankertown borough,8
Pennsylvania,Bristol borough,176
Pennsylvania,Rainsburg borough,0
Pennsylvania,Bedford borough,79
Pennsylvania,Hampton,21
Pennsylvania,Bendersville borough,38
Pennsylvania,Schellsburg borough,3
Pennsylvania,Carrolltown borough,16
Pennsylvania,Ashville borough,4
Pennsylvania,Renovo borough,56
Pennsylvania,Loganton borough,17
Pennsylvania,Paint borough,33
Pennsylvania,Meyersdale borough,58
Pennsylvania,Iola,35
Pennsylvania,Aristes,7
Pennsylvania,Sylvania borough,5
Pennsylvania,Scottdale borough,86
Pennsylvania,Slickville,4
Pennsylvania,Economy borough,194
Pennsylvania,Industry borough,42
Pennsylvania,Hallam borough,109
Pennsylvania,Lykens borough,23
Pennsylvania,Rupert,8
Pennsylvania,Millville borough,21
Pennsylvania,Lime Ridge,10
Pennsylvania,New Centerville borough,6
Pennsylvania,Jerome,26
Pennsylvania,Wilmerding borough,135
Pennsylvania,Salisbury borough,42
Pennsylvania,Georgetown borough,2
Pennsylvania,East Rochester borough,20
Pennsylvania,South Waverly borough,27
Pennsylvania,Ambridge borough,236
Pennsylvania,Enola,122
Pennsylvania,Conway borough,36
Pennsylvania,Camp Hill borough,168
Pennsylvania,Sheakleyville borough,0
Pennsylvania,Fredonia borough,17
Pennsylvania,West Middletown borough,9
Pennsylvania,Marianna borough,16
Pennsylvania,Donora borough,138
Pennsylvania,Baidland,12
Pennsylvania,Kulpmont borough,14
Pennsylvania,Green Hills borough,1
Pennsylvania,Newville borough,33
Pennsylvania,Conneaut Lake borough,10
Pennsylvania,Rome borough,16
Pennsylvania,Saxton borough,16
Pennsylvania,Waynesburg borough,110
Pennsylvania,Wilburton Number Two,6
Pennsylvania,Slabtown,0
Pennsylvania,Youngsville borough,36
Pennsylvania,Freeport borough,74
Pennsylvania,Jeddo borough,10
Pennsylvania,Shelocta borough,1
Pennsylvania,Marion Center borough,16
Pennsylvania,Homer City borough,100
Pennsylvania,Port Royal borough,22
Pennsylvania,Woodside,28
Pennsylvania,Trainer borough,76
Pennsylvania,Millbourne borough,73
Pennsylvania,Beech Creek borough,36
Pennsylvania,Shrewsbury borough,18
Pennsylvania,Shiloh,211
Pennsylvania,New Freedom borough,37
Pennsylvania,Loganville borough,11
Pennsylvania,Franklintown borough,25
Pennsylvania,Fawn Grove borough,8
Pennsylvania,Emmaus borough,186
Pennsylvania,Tidioute borough,24
Pennsylvania,Worthington borough,14
Pennsylvania,Throop borough,26
Pennsylvania,Moosic borough,122
Pennsylvania,Mount Cobb,13
Pennsylvania,Clairton,485
Pennsylvania,Cooperstown borough,5
Pennsylvania,Le Raysville borough,7
Pennsylvania,Roscoe borough,21
Pennsylvania,Finleyville borough,15
Pennsylvania,Sheffield,43
Pennsylvania,Plainfield,50
Pennsylvania,Sewickley Heights borough,12
Pennsylvania,Rosslyn Farms borough,6
Pennsylvania,North Braddock borough,194
Pennsylvania,Elizabeth borough,56
Pennsylvania,East Pittsburgh borough,43
Pennsylvania,Woodbury borough,0
Pennsylvania,Dormont borough,273
Pennsylvania,Rheems,14
Pennsylvania,Elizabethtown borough,276
Pennsylvania,Big Run borough,16
Pennsylvania,Mill Creek borough,10
Pennsylvania,White Oak borough,117
Pennsylvania,West Mifflin borough,824
Pennsylvania,New Holland borough,73
Pennsylvania,McKees Rocks borough,267
Pennsylvania,Homestead borough,122
Pennsylvania,Emsworth borough,84
Pennsylvania,Duquesne,333
Pennsylvania,Willow Street,137
Pennsylvania,St. Clairsville borough,4
Pennsylvania,Hatboro borough,245
Pennsylvania,Stroudsburg borough,302
Pennsylvania,Armagh borough,3
Pennsylvania,Mifflintown borough,9
Pennsylvania,Tullytown borough,61
Pennsylvania,Espy,0
Pennsylvania,Bloomsburg,420
Pennsylvania,Waymart borough,24
Pennsylvania,New Baltimore borough,0
Pennsylvania,Hooversville borough,13
Pennsylvania,Boswell borough,93
Pennsylvania,Russellton,49
Pennsylvania,Oakmont borough,168
Pennsylvania,Laporte borough,19
Pennsylvania,Springdale borough,129
Pennsylvania,Sharpsburg borough,211
Pennsylvania,Sewickley Hills borough,6
Pennsylvania,Aldan borough,291
Pennsylvania,Martinsburg borough,33
Pennsylvania,Duncansville borough,30
Pennsylvania,Courtdale borough,8
Pennsylvania,Smicksburg borough,5
Pennsylvania,Plumville borough,14
Pennsylvania,Ernest borough,0
Pennsylvania,Creekside borough,9
Pennsylvania,Black Lick,62
Pennsylvania,Commodore,43
Pennsylvania,Shamokin Dam borough,36
Pennsylvania,Heilwood,23
Pennsylvania,Freeland borough,196
Pennsylvania,Benton borough,2
Pennsylvania,Yorkana borough,12
Pennsylvania,York,2672
Pennsylvania,Eagles Mere borough,0
Pennsylvania,Whitehall borough,177
Pennsylvania,Whitaker borough,33
Pennsylvania,Berlin borough,42
Pennsylvania,Trappe borough,105
Pennsylvania,New Berlin borough,24
Pennsylvania,Yeadon borough,549
Pennsylvania,Morrisville borough,388
Pennsylvania,Hermitage,425
Pennsylvania,Coal Center borough,11
Pennsylvania,Claysville borough,16
Pennsylvania,Sligo borough,13
Pennsylvania,Callensburg borough,4
Pennsylvania,Tatamy borough,20
Pennsylvania,Glendon borough,10
Pennsylvania,Freemansburg borough,94
Pennsylvania,East Bangor borough,48
Pennsylvania,Chapman borough,4
Pennsylvania,Paxtonville,0
Pennsylvania,Lucerne Mines,121
Pennsylvania,Elco borough,20
Pennsylvania,Hazleton,945
Pennsylvania,Levittown,1788
Pennsylvania,Plymptonville,36
Pennsylvania,Worthville borough,0
Pennsylvania,Reynoldsville borough,129
Pennsylvania,Shirleysburg borough,3
Pennsylvania,Mapleton borough,25
Pennsylvania,Dudley borough,1
Pennsylvania,Coalmont borough,2
Pennsylvania,Mount Union borough,137
Pennsylvania,Export borough,13
Pennsylvania,Derry borough,73
Pennsylvania,Perryopolis borough,35
Pennsylvania,Ohiopyle borough,0
Pennsylvania,Hopwood,115
Pennsylvania,Tionesta borough,4
Pennsylvania,Bryn Mawr,91
Pennsylvania,Blue Bell,177
Pennsylvania,West Mayfield borough,31
Pennsylvania,South Heights borough,10
Pennsylvania,Sutersville borough,26
Pennsylvania,Centerville borough (Washington County),43
Pennsylvania,California borough,454
Pennsylvania,Allenport borough,13
Pennsylvania,Laceyville borough,8
Pennsylvania,West York borough,122
Pennsylvania,Christiana borough,35
Pennsylvania,Columbia borough,344
Pennsylvania,Pine Ridge,98
Pennsylvania,Manheim borough,137
Pennsylvania,Brisbin borough,6
Pennsylvania,Dublin borough,74
Pennsylvania,East McKeesport borough,91
Pennsylvania,Lancaster,2178
Pennsylvania,Brickerville,46
Pennsylvania,Saltillo borough,2
Pennsylvania,Wernersville borough,109
Pennsylvania,Reading,6247
Pennsylvania,Lenhartsville borough,0
Pennsylvania,Muncy borough,22
Pennsylvania,Belleville,17
Pennsylvania,Hyde,62
Pennsylvania,Zion,41
Pennsylvania,Blanchard,13
Pennsylvania,Bellefonte borough,117
Pennsylvania,Laurel Run borough,22
Pennsylvania,Laflin borough,33
Pennsylvania,Avoca borough,71
Pennsylvania,Ashley borough,79
Pennsylvania,Rossiter,10
Pennsylvania,Glen Campbell borough,5
Pennsylvania,Plains,52
Pennsylvania,Pikes Creek,30
Pennsylvania,Penryn,0
Pennsylvania,Madisonburg,0
Pennsylvania,Pringle borough,19
Pennsylvania,Lansdale borough,413
Pennsylvania,Central City borough,52
Pennsylvania,Homewood borough,7
Pennsylvania,Darlington borough,6
Pennsylvania,Tuscarora,16
Pennsylvania,Minersville borough,44
Pennsylvania,Friedensburg,8
Pennsylvania,Coaldale borough (Schuylkill County),80
Pennsylvania,Beurys Lake,0
Pennsylvania,Wattsburg borough,16
Pennsylvania,Stowe,114
Pennsylvania,Pennsburg borough,82
Pennsylvania,Oreland,280
Pennsylvania,North Wales borough,90
Pennsylvania,Montgomeryville,376
Pennsylvania,Glenside,210
Pennsylvania,Fort Washington,131
Pennsylvania,Flourtown,62
Pennsylvania,Cheswick borough,53
Pennsylvania,Brackenridge borough,113
Pennsylvania,Jenkintown borough,107
Pennsylvania,Pennville,14
Pennsylvania,Jacobus borough,49
Pennsylvania,Dallastown borough,59
Pennsylvania,Blossburg borough,55
Pennsylvania,Eastvale borough,9
Pennsylvania,Ellwood City borough,321
Pennsylvania,Freedom borough,45
Pennsylvania,Midland borough,100
Pennsylvania,Mountainhome,35
Pennsylvania,East Stroudsburg borough,530
Pennsylvania,Wellersburg borough,8
Pennsylvania,Seven Springs borough,0
Pennsylvania,Belmont,79
Pennsylvania,Mill Hall borough,43
Pennsylvania,Lock Haven,295
Pennsylvania,Orangeville borough,13
Pennsylvania,Lightstreet,22
Pennsylvania,Jamison City,0
Pennsylvania,Foundryville,0
Pennsylvania,Williamstown borough,55
Pennsylvania,Centralia borough,0
Pennsylvania,Sayre borough,176
Pennsylvania,Pleasantville borough (Bedford County),1
Pennsylvania,Pocono Pines,0
Pennsylvania,Prompton borough,7
Pennsylvania,Bethany borough,16
Pennsylvania,Casselman borough,4
Pennsylvania,Callimont borough,0
Pennsylvania,Addison borough,11
Pennsylvania,Troy borough,34
Pennsylvania,Monroe borough,11
Pennsylvania,Ambler borough,224
Pennsylvania,Almedia,6
Pennsylvania,Delaware Water Gap borough,36
Pennsylvania,Honesdale borough,122
Pennsylvania,Etna borough,87
Pennsylvania,Bradford,385
Pennsylvania,Richland borough,28
Pennsylvania,Quentin,3
Pennsylvania,Pleasant Hill,96
Pennsylvania,Palmyra borough,209
Pennsylvania,Myerstown borough,139
Pennsylvania,Mount Gretna borough,0
Pennsylvania,Lebanon South,78
Pennsylvania,North East borough,140
Pennsylvania,Erie,3849
Pennsylvania,Skippack,60
Pennsylvania,King of Prussia,461
Pennsylvania,Red Hill borough,54
Pennsylvania,Spring Mount,133
Pennsylvania,Aliquippa,393
Pennsylvania,West Leechburg borough,25
Pennsylvania,Trafford borough,50
Pennsylvania,Smithton borough,26
Pennsylvania,Seward borough,18
Pennsylvania,North Irwin borough,24
Pennsylvania,New Stanton borough,22
Pennsylvania,New Florence borough,12
Pennsylvania,Lawson Heights,0
Pennsylvania,Grapeville,42
Pennsylvania,Penn Wynne,202
Pennsylvania,Hopewell borough,3
Pennsylvania,Eldred borough,18
Pennsylvania,Lewis Run borough,27
Pennsylvania,Curtisville,63
Pennsylvania,Coraopolis borough,260
Pennsylvania,Churchill borough,115
Pennsylvania,Castle Shannon borough,249
Pennsylvania,Bellevue borough,174
Pennsylvania,Paradise,58
Pennsylvania,Brodheadsville,21
Pennsylvania,Swissvale borough,345
Pennsylvania,Mayfield borough,57
Pennsylvania,Hatfield borough,104
Pennsylvania,Mount Wolf borough,38
Pennsylvania,Kane borough,160
Pennsylvania,Tyrone borough,273
Pennsylvania,Confluence borough,22
Pennsylvania,West Homestead borough,72
Pennsylvania,Versailles borough,82
Pennsylvania,Pine Grove Mills,44
Pennsylvania,North Philipsburg,0
Pennsylvania,Spring Mills,6
Pennsylvania,Rebersburg,22
Pennsylvania,Pleasant Gap,0
Pennsylvania,Houserville,31
Pennsylvania,Maple Glen,116
Pennsylvania,Kulpsville,182
Pennsylvania,Indian Lake borough,12
Pennsylvania,Railroad borough,5
Pennsylvania,McClure borough,13
Pennsylvania,Susquehanna Trails,45
Pennsylvania,Koppel borough,5
Pennsylvania,Bridgeport borough,78
Pennsylvania,Audubon,100
Pennsylvania,McVeytown borough,4
Pennsylvania,Kistler borough,9
Pennsylvania,Unionville borough,7
Pennsylvania,State College borough,1069
Pennsylvania,Port Matilda borough,17
Pennsylvania,West Grove borough,56
Pennsylvania,Royalton borough,32
Pennsylvania,Progress,197
Pennsylvania,Bear Creek Village borough,2
Pennsylvania,Chevy Chase Heights,32
Pennsylvania,Cherry Tree borough,43
Pennsylvania,Strattanville borough,7
Pennsylvania,Blawnox borough,35
Pennsylvania,Terre Hill borough,28
Pennsylvania,Mountville borough,26
Pennsylvania,Millersville borough,277
Pennsylvania,Denver borough,166
Pennsylvania,Punxsutawney borough,77
Pennsylvania,Corsica borough,8
Pennsylvania,Brockway borough,15
Pennsylvania,Green Lane borough,45
Pennsylvania,Souderton borough,178
Pennsylvania,Youngstown borough,4
Pennsylvania,Chambersburg borough,555
Pennsylvania,Snow Shoe borough,14
Pennsylvania,Mount Carmel borough,172
Pennsylvania,McEwensville borough,1
Pennsylvania,Summit Station,0
Pennsylvania,Renningers,17
Pennsylvania,Pine Grove borough,50
Pennsylvania,Lake Wynonah,13
Pennsylvania,Gordon borough,22
Pennsylvania,Frackville borough,158
Pennsylvania,Cressona borough,42
Pennsylvania,Platea borough,9
Pennsylvania,Three Springs borough,14
Pennsylvania,Avonia,15
Pennsylvania,Campbelltown,185
Pennsylvania,Lansford borough,207
Pennsylvania,Waynesboro borough,353
Pennsylvania,Schwenksville borough,63
Pennsylvania,Horsham,270
Pennsylvania,Gilbertsville,23
Pennsylvania,Phoenixville borough,628
Pennsylvania,Downingtown borough,219
Pennsylvania,Coatesville,730
Pennsylvania,Chesterbrook,41
Pennsylvania,Guilford,74
Pennsylvania,Albion borough,52
Pennsylvania,Reamstown,40
Pennsylvania,Marklesburg borough,6
Pennsylvania,Alexandria borough,7
Pennsylvania,Shanor-Northvue,74
Pennsylvania,Seven Fields borough,16
Pennsylvania,Sunbury,293
Pennsylvania,Oakland borough,15
Pennsylvania,Lanesboro borough,13
Pennsylvania,Friendsville borough,0
Pennsylvania,Forest City borough,81
Pennsylvania,Wyoming borough,94
Pennsylvania,Wilkes-Barre,1867
Pennsylvania,Tunnelhill borough,13
Pennsylvania,Southmont borough,38
Pennsylvania,South Fork borough,40
Pennsylvania,Hastings borough,11
Pennsylvania,East Conemaugh borough,27
Pennsylvania,Castanea,32
Pennsylvania,Nicholson borough,14
Pennsylvania,Meshoppen borough,38
Pennsylvania,Emporium borough,31
Pennsylvania,Fullerton,456
Pennsylvania,Dickson City borough,180
Pennsylvania,Dalton borough,23
Pennsylvania,Fairdale,33
Pennsylvania,Kittanning borough,184
Pennsylvania,West Sunbury borough,2
Pennsylvania,Atlantic,0
Pennsylvania,Cambridge Springs borough,45
Pennsylvania,Guys Mills,2
Pennsylvania,Whitfield,80
Pennsylvania,Shoemakersville borough,29
Pennsylvania,Laureldale borough,137
Pennsylvania,Bernville borough,26
Pennsylvania,Akron borough,155
Pennsylvania,St. Lawrence borough,55
Pennsylvania,North Apollo borough,15
Pennsylvania,Leechburg borough,99
Pennsylvania,Apollo borough,109
Pennsylvania,Paxtang borough,31
Pennsylvania,Harrisburg,2430
Pennsylvania,Huntingdon borough,259
Pennsylvania,Pen Argyl borough,117
Pennsylvania,Bethlehem,2029
Pennsylvania,Slatington borough,100
Pennsylvania,Troxelville,3
Pennsylvania,Selinsgrove borough,60
Pennsylvania,Beaver Springs,9
Pennsylvania,Clarks Green borough,8
Pennsylvania,Carmichaels borough,7
Pennsylvania,Landisburg borough,3
Pennsylvania,Oakwood,90
Pennsylvania,Jefferson borough (Greene County),9
Pennsylvania,Saegertown borough,19
Pennsylvania,Northampton borough,211
Pennsylvania,Paxtonia,81
Pennsylvania,Rothsville,41
Pennsylvania,Braddock borough,48
Pennsylvania,Skyline View,28
Pennsylvania,Halifax borough,37
Pennsylvania,Rohrsburg,0
Pennsylvania,York Springs borough,26
Pennsylvania,Lake Meade,85
Pennsylvania,Gettysburg borough,257
Pennsylvania,Bonneauville borough,61
Pennsylvania,Abbottstown borough,38
Pennsylvania,Glenolden borough,153
Pennsylvania,Boothwyn,35
Pennsylvania,Claysburg,16
Pennsylvania,Milford borough,49
Pennsylvania,Lewisburg borough,63
Pennsylvania,Cassandra borough,6
Pennsylvania,Wind Gap borough,93
Pennsylvania,Walnutport borough,18
Pennsylvania,Portland borough,22
Pennsylvania,Palmer Heights,94
Pennsylvania,Easton,815
Pennsylvania,Quarryville borough,69
Pennsylvania,Mount Joy borough,200
Pennsylvania,Lititz borough,191
Pennsylvania,Gap,46
Pennsylvania,Applewold borough,21
Pennsylvania,Beavertown borough,32
Pennsylvania,Alburtis borough,67
Pennsylvania,Chicora borough,36
Pennsylvania,Ashland borough,207
Pennsylvania,Nesquehoning borough,42
Pennsylvania,Littlestown borough,103
Pennsylvania,Bolivar borough,6
Pennsylvania,Rankin borough,137
Pennsylvania,Orrstown borough,5
Pennsylvania,Arlington Heights,241
Pennsylvania,Chalfant borough,28
Pennsylvania,East Washington borough,64
Pennsylvania,Philipsburg borough,50
Pennsylvania,New Salem borough,16
Pennsylvania,Petersburg borough,19
Pennsylvania,Trevorton,30
Pennsylvania,Point Marion borough,51
Pennsylvania,Connellsville,322
Pennsylvania,North Belle Vernon borough,103
Pennsylvania,South New Castle borough,9
Pennsylvania,Wyncote,37
Pennsylvania,Wolfdale,68
Pennsylvania,New Bethlehem borough,39
Pennsylvania,Bath borough,126
Pennsylvania,Beaver Falls,352
Pennsylvania,Edinboro borough,114
Pennsylvania,Karns City borough,4
Pennsylvania,Port Clinton borough,9
Pennsylvania,Ben Avon borough,29
Pennsylvania,Robesonia borough,24
Pennsylvania,Amity Gardens,30
Pennsylvania,Lower Burrell,345
Pennsylvania,Delmont borough,18
Pennsylvania,Adamsburg borough,0
Pennsylvania,Centre Hall borough,26
Pennsylvania,Jessup borough,151
Pennsylvania,Morrisville,17
Pennsylvania,Julian,0
Pennsylvania,Clarksville borough,0
Pennsylvania,Fayetteville,123
Pennsylvania,Timblin borough,9
Pennsylvania,Sykesville borough,27
Pennsylvania,Summerville borough,18
Pennsylvania,Cassville borough,2
Pennsylvania,Broad Top City borough,8
Pennsylvania,Wyomissing borough,198
Pennsylvania,Sinking Spring borough,102
Pennsylvania,Shillington borough,209
Pennsylvania,Bechtelsville borough,9
Pennsylvania,Valley-Hi borough,0
Pennsylvania,McConnellsburg borough,28
Pennsylvania,Orchard Hills,84
Pennsylvania,Rutherford,125
Pennsylvania,Braddock Hills borough,62
Pennsylvania,Oklahoma borough,21
Pennsylvania,Vandergrift borough,115
Pennsylvania,West Newton borough,129
Pennsylvania,Philadelphia,78170
Pennsylvania,Fernville,0
Pennsylvania,Briar Creek borough,43
Pennsylvania,New Albany borough,4
Pennsylvania,Fleetwood borough,67
Pennsylvania,Carnot-Moon,418
Pennsylvania,Brentwood borough,186
Pennsylvania,Cranesville borough,3
Pennsylvania,Hughesville borough,88
Pennsylvania,Yeagertown,13
Pennsylvania,Newton Hamilton borough,2
Pennsylvania,Sandy Ridge,0
Pennsylvania,Birdsboro borough,204
Pennsylvania,Ligonier borough,28
Pennsylvania,Greensburg,340
Pennsylvania,Ramblewood,0
Pennsylvania,South Connellsville borough,56
Pennsylvania,Oliver,80
Pennsylvania,Hiller,46
Pennsylvania,Everson borough,39
Pennsylvania,Dawson borough,10
Pennsylvania,New Galilee borough,11
Pennsylvania,New Brighton borough,214
Pennsylvania,Frankfort Springs borough,2
Pennsylvania,Bridgewater borough,27
Pennsylvania,Hunker borough,5
Pennsylvania,Arendtsville borough,20
Pennsylvania,Gratz borough,5
Pennsylvania,Elizabethville borough,25
Pennsylvania,Conashaugh Lakes,34
Pennsylvania,Columbus,18
Pennsylvania,Colony Park,18
Pennsylvania,Hydetown borough,38
Pennsylvania,Saxonburg borough,21
Pennsylvania,Fairview borough,10
Pennsylvania,Connoquenessing borough,6
Pennsylvania,Geneva,2
Pennsylvania,New Cumberland borough,261
Pennsylvania,Sharon,603
Pennsylvania,Fountain Hill borough,148
Pennsylvania,Coplay borough,129
Pennsylvania,Middleburg borough,21
Pennsylvania,Dover borough,100
Pennsylvania,Vandling borough,36
Pennsylvania,Taylor borough,215
Pennsylvania,Olyphant borough,56
Pennsylvania,Landingville borough,2
Pennsylvania,Klingerstown,0
Pennsylvania,Fountain Springs,5
Pennsylvania,Brandonville,0
Pennsylvania,Branchdale,21
Pennsylvania,Auburn borough,5
Pennsylvania,Conestoga,21
Pennsylvania,Coral,0
Pennsylvania,Cornwells Heights,13
Pennsylvania,Crenshaw,9
Pennsylvania,Newell borough,24
Pennsylvania,Ringtown borough,25
Pennsylvania,West Wyomissing,54
Pennsylvania,Ben Avon Heights borough,6
Pennsylvania,Park Forest Village,234
Pennsylvania,McKeansburg,8
Pennsylvania,Eagleview,34
Pennsylvania,Eagle Lake,0
Pennsylvania,Dunlo,0
Pennsylvania,Dryville,0
Pennsylvania,Dry Tavern,3
Pennsylvania,Altamont,26
Pennsylvania,Douglassville,0
Pennsylvania,Dewart,15
Pennsylvania,Devon,50
Pennsylvania,DeSales University,75
Pennsylvania,Defiance,0
Pennsylvania,Deer Lake,0
Pennsylvania,Dauberville,13
Pennsylvania,Dalmatia,16
Pennsylvania,Cumbola,6
Pennsylvania,Crucible,0
Pennsylvania,Crown,0
Pennsylvania,Cross Creek,6
Pennsylvania,Dorneyville,111
Pennsylvania,Penn borough,13
Pennsylvania,Lake City borough,94
Pennsylvania,Mount Pocono borough,168
Pennsylvania,Gold Key Lake,75
Pennsylvania,Glenshaw,267
Pennsylvania,Gibsonia,68
Pennsylvania,Georgetown CDP (Luzerne County),112
Pennsylvania,Georgetown CDP (Lancaster County),14
Pennsylvania,Canton borough,41
Pennsylvania,Gibraltar,0
Pennsylvania,Buckhorn,6
Pennsylvania,Newry borough,4
Pennsylvania,Warren,293
Pennsylvania,Rural Valley borough,31
Pennsylvania,Lenape Heights,18
Pennsylvania,Ford Cliff borough,6
Pennsylvania,Elderton borough,9
Pennsylvania,Atwood borough,5
Pennsylvania,Penbrook borough,87
Pennsylvania,Hershey,199
Pennsylvania,Waller,0
Pennsylvania,Mainville,0
Pennsylvania,Catawissa borough,30
Pennsylvania,Windsor borough,69
Pennsylvania,Wellsville borough,3
Pennsylvania,Weigelstown,145
Pennsylvania,Goodville,43
Pennsylvania,Gordonville,9
Pennsylvania,Gouglersville,9
Pennsylvania,Gouldsboro,7
Pennsylvania,McKean borough,13
Pennsylvania,Jennerstown borough,12
Pennsylvania,Catasauqua borough,132
Pennsylvania,Ancient Oaks,145
Pennsylvania,Port Trevorton,12
Pennsylvania,Penns Creek,53
Pennsylvania,Hummels Wharf,29
Pennsylvania,Hebron,0
Pennsylvania,Hawk Run,20
Pennsylvania,Haverford College,24
Pennsylvania,Harwick,22
Pennsylvania,Elgin borough,0
Pennsylvania,Harleigh,11
Pennsylvania,Grindstone,4
Pennsylvania,Grill,106
Pennsylvania,Grier City,0
Pennsylvania,Greenwood,22
Pennsylvania,Greens Landing,31
Pennsylvania,Greenock,0
Pennsylvania,Greenfields,0
Pennsylvania,Grazierville,29
Pennsylvania,Grassflat,104
Pennsylvania,Granville,14
Pennsylvania,Graceton,0
Pennsylvania,Hannasville,31
Pennsylvania,Hookstown borough,14
Pennsylvania,Picture Rocks borough,13
Pennsylvania,Conshohocken borough,177
Pennsylvania,Highspire borough,88
Pennsylvania,Mifflinville,17
Pennsylvania,Eyers Grove,3
Pennsylvania,Wyalusing borough,5
Pennsylvania,Alba borough,3
Pennsylvania,Locustdale,5
Pennsylvania,Roseto borough,65
Pennsylvania,Nazareth borough,284
Pennsylvania,Hellertown borough,176
Pennsylvania,Wickerham Manor-Fisher,15
Pennsylvania,Stockdale borough,5
Pennsylvania,Speers borough,19
Pennsylvania,Monongahela,63
Pennsylvania,Long Branch borough,10
Pennsylvania,Cecil-Bishop,68
Pennsylvania,Trooper,125
Pennsylvania,Dunmore borough,425
Pennsylvania,Carbondale,278
Pennsylvania,Bentleyville borough,90
Pennsylvania,Milroy,54
Pennsylvania,Paoli,218
Pennsylvania,Elverson borough,28
Pennsylvania,Avondale borough,21
Pennsylvania,Middletown borough,297
Pennsylvania,Birmingham borough,3
Pennsylvania,Pitcairn borough,133
Pennsylvania,Haysville borough,0
Pennsylvania,Dauphin borough,12
Pennsylvania,Stillwater borough,2
Pennsylvania,Kingston borough,442
Pennsylvania,Hughestown borough,83
Pennsylvania,Harveys Lake borough,78
Pennsylvania,Edwardsville borough,381
Pennsylvania,Marietta borough,99
Pennsylvania,Adamstown borough,16
Pennsylvania,Maytown,119
Pennsylvania,Nuremberg,2
Pennsylvania,New Ringgold borough,6
Pennsylvania,Atglen borough,71
Pennsylvania,Hometown,44
Pennsylvania,Gilberton borough,52
Pennsylvania,Patton borough,61
Pennsylvania,Windber borough,54
Pennsylvania,Girardville borough,91
Pennsylvania,Ursina borough,3
Pennsylvania,Stoystown borough,11
Pennsylvania,Somerset borough,247
Pennsylvania,Rockwood borough,10
Pennsylvania,Friedens,37
Pennsylvania,Davidsville,0
Pennsylvania,West View borough,252
Pennsylvania,Heckscherville,17
Pennsylvania,St. Clair borough,187
Pennsylvania,Pottsville,428
Pennsylvania,Port Carbon borough,44
Pennsylvania,Hallstead borough,22
Pennsylvania,West Pittston borough,106
Pennsylvania,Sugar Notch borough,32
Pennsylvania,Shickshinny borough,16
Pennsylvania,Mountain Top,235
Pennsylvania,Larksville borough,108
Pennsylvania,Dallas borough,67
Pennsylvania,Plymouth borough,100
Pennsylvania,Marshallton,46
Pennsylvania,Fairview-Ferndale,41
Pennsylvania,Latrobe borough,175
Pennsylvania,Union Dale borough,5
Pennsylvania,East Waterford,8
Pennsylvania,Strasburg borough,21
Pennsylvania,Pomeroy,17
Pennsylvania,Pocono Woodland Lakes,126
Pennsylvania,Pocono Springs,56
Pennsylvania,Pocono Ranch Lands,67
