State,City,Europe,Asia,Africa,Oceania,Americas
New York,Victor village,47.0,31.0,0.0,0.0,0.0
New York,Beacon,149.0,345.0,80.0,0.0,0.0
New York,Depauville,0.0,0.0,0.0,0.0,0.0
New York,Middleville village,0.0,0.0,0.0,0.0,0.0
New York,Herkimer village,97.0,101.0,40.0,0.0,0.0
New York,Dolgeville village,32.0,0.0,0.0,0.0,0.0
New York,Heuvelton village,6.0,2.0,2.0,0.0,0.0
New York,Pomona village,176.0,219.0,15.0,0.0,0.0
New York,New City,1609.0,2751.0,201.0,0.0,0.0
New York,Montebello village,116.0,197.0,0.0,0.0,0.0
New York,Kaser village,165.0,118.0,0.0,0.0,0.0
New York,Haverstraw village,84.0,221.0,0.0,0.0,0.0
New York,Schaghticoke village,0.0,5.0,0.0,0.0,0.0
New York,Evans Mills village,6.0,4.0,0.0,0.0,0.0
New York,Odessa village,0.0,0.0,0.0,0.0,0.0
New York,Watkins Glen village,0.0,37.0,0.0,0.0,0.0
New York,Richburg village,2.0,0.0,0.0,0.0,0.0
New York,Dundee village,3.0,9.0,0.0,0.0,0.0
New York,Shenorock,157.0,115.0,0.0,0.0,0.0
New York,Mahopac,813.0,58.0,9.0,0.0,0.0
New York,Rapids,0.0,0.0,0.0,0.0,0.0
New York,Arcade village,14.0,24.0,0.0,0.0,0.0
New York,Pelham village,349.0,456.0,34.0,0.0,0.0
New York,Croton-on-Hudson village,364.0,327.0,44.0,0.0,0.0
New York,Ardsley village,296.0,553.0,108.0,0.0,0.0
New York,West Hills,103.0,204.0,0.0,0.0,0.0
New York,Lansing village,296.0,856.0,0.0,0.0,0.0
New York,Groton village,34.0,13.0,0.0,0.0,0.0
New York,Burdett village,2.0,5.0,0.0,0.0,0.0
New York,West Seneca,686.0,230.0,113.0,0.0,0.0
New York,Orchard Park village,25.0,17.0,0.0,0.0,0.0
New York,Lackawanna,371.0,1173.0,133.0,0.0,0.0
New York,Holland,0.0,0.0,0.0,0.0,0.0
New York,Belmont village,0.0,0.0,0.0,0.0,0.0
New York,Interlaken village,14.0,4.0,3.0,0.0,0.0
New York,Schenectady,863.0,1940.0,584.0,0.0,44.0
New York,Chestnut Ridge village,303.0,331.0,81.0,0.0,0.0
New York,Fulton,68.0,33.0,0.0,0.0,0.0
New York,Jeffersonville village,6.0,28.0,0.0,0.0,0.0
New York,Scotchtown,128.0,319.0,79.0,0.0,0.0
New York,Spring Valley village,1085.0,832.0,168.0,0.0,0.0
New York,Orangeburg,282.0,341.0,1.0,0.0,0.0
New York,Nanuet,1172.0,1598.0,142.0,0.0,0.0
New York,Grand View-on-Hudson village,8.0,9.0,12.0,0.0,0.0
New York,Germantown,27.0,7.0,0.0,0.0,0.0
New York,Claverack-Red Mills,17.0,0.0,0.0,0.0,0.0
New York,Spackenkill,126.0,279.0,22.0,0.0,0.0
New York,Harriman village,72.0,122.0,142.0,0.0,0.0
New York,Pleasant Valley,79.0,0.0,0.0,0.0,0.0
New York,Caledonia village,24.0,7.0,0.0,0.0,0.0
New York,Wellsburg village,0.0,21.0,0.0,0.0,0.0
New York,Horseheads village,79.0,155.0,0.0,18.0,0.0
New York,Elmira Heights village,8.0,49.0,0.0,0.0,0.0
New York,Palmyra village,11.0,0.0,0.0,0.0,0.0
New York,Star Lake,0.0,13.0,0.0,0.0,0.0
New York,Suffern village,436.0,589.0,116.0,0.0,0.0
New York,Pearl River,841.0,569.0,32.0,0.0,0.0
New York,Lima village,41.0,64.0,18.0,0.0,0.0
New York,Nyack village,86.0,128.0,70.0,0.0,0.0
New York,Kiryas Joel village,573.0,394.0,5.0,0.0,0.0
New York,Waterville village,5.0,0.0,0.0,0.0,0.0
New York,West Bay Shore,155.0,139.0,0.0,0.0,0.0
New York,Cape Vincent village,14.0,4.0,2.0,0.0,0.0
New York,Mooers,0.0,0.0,0.0,0.0,0.0
New York,Stewart Manor village,58.0,99.0,0.0,0.0,0.0
New York,Holbrook,485.0,729.0,0.0,0.0,0.0
New York,Gordon Heights,34.0,8.0,68.0,0.0,0.0
New York,Fort Salonga,285.0,201.0,19.0,0.0,0.0
New York,Fishers Island,0.0,0.0,0.0,0.0,0.0
New York,Orange Lake,97.0,31.0,30.0,0.0,0.0
New York,Farmingville,574.0,528.0,85.0,0.0,0.0
New York,East Moriches,78.0,76.0,0.0,0.0,0.0
New York,Scarsdale village,1159.0,1805.0,250.0,0.0,0.0
New York,Port Chester village,776.0,337.0,105.0,0.0,19.0
New York,Pelham Manor village,219.0,254.0,171.0,0.0,0.0
New York,Lockport,225.0,166.0,16.0,0.0,0.0
New York,Gasport,0.0,18.0,0.0,0.0,0.0
New York,Painted Post village,46.0,84.0,0.0,0.0,0.0
New York,Gang Mills,150.0,518.0,71.0,0.0,0.0
New York,Hamilton village,86.0,238.0,13.0,0.0,0.0
New York,Greece,625.0,402.0,0.0,0.0,0.0
New York,Rhinebeck village,83.0,142.0,43.0,0.0,0.0
New York,Millbrook village,28.0,21.0,3.0,0.0,0.0
New York,Constableville village,0.0,0.0,0.0,0.0,0.0
New York,Fredonia village,255.0,108.0,28.0,0.0,0.0
New York,Cherry Creek village,0.0,3.0,0.0,0.0,0.0
New York,Silver Springs village,7.0,5.0,16.0,0.0,0.0
New York,West Hempstead,702.0,1080.0,80.0,0.0,0.0
New York,University Gardens,117.0,1109.0,34.0,0.0,0.0
New York,Uniondale,411.0,711.0,137.0,0.0,20.0
New York,Russell Gardens village,43.0,171.0,5.0,0.0,0.0
New York,Copenhagen village,0.0,0.0,0.0,0.0,0.0
New York,Roosevelt,74.0,55.0,167.0,0.0,0.0
New York,Oyster Bay Cove village,87.0,135.0,30.0,0.0,0.0
New York,Roslyn village,87.0,327.0,0.0,0.0,0.0
New York,North Amityville,43.0,293.0,74.0,0.0,0.0
New York,New Suffolk,17.0,6.0,2.0,0.0,0.0
New York,Nesconset,440.0,449.0,0.0,0.0,0.0
New York,Whitehall village,4.0,0.0,0.0,0.0,0.0
New York,Dresden village,0.0,0.0,0.0,0.0,0.0
New York,Livingston Manor,51.0,6.0,0.0,0.0,0.0
New York,Port Washington,791.0,875.0,124.0,0.0,0.0
New York,Lyons Falls village,0.0,0.0,0.0,0.0,0.0
New York,Middleburgh village,18.0,14.0,0.0,0.0,0.0
New York,Palatine Bridge village,0.0,0.0,0.0,0.0,0.0
New York,Port Dickinson village,11.0,11.0,0.0,0.0,0.0
New York,Mohawk village,49.0,20.0,37.0,0.0,0.0
New York,Lisle village,0.0,0.0,0.0,0.0,0.0
New York,Le Roy village,36.0,12.0,0.0,0.0,0.0
New York,Johnson City village,317.0,871.0,44.0,0.0,0.0
New York,Glen Cove,1850.0,1494.0,86.0,0.0,0.0
New York,Troy,668.0,1528.0,390.0,0.0,0.0
New York,Nassau village,0.0,0.0,0.0,0.0,0.0
New York,Dexter village,0.0,0.0,0.0,0.0,0.0
New York,Nichols village,6.0,0.0,0.0,0.0,0.0
New York,Webster village,288.0,662.0,22.0,0.0,0.0
New York,Honeoye Falls village,29.0,19.0,0.0,0.0,0.0
New York,Brockport village,33.0,205.0,18.0,0.0,0.0
New York,Stottville,68.0,1.0,0.0,0.0,0.0
New York,Hudson,129.0,427.0,10.0,0.0,0.0
New York,Elba village,0.0,0.0,0.0,0.0,0.0
New York,Fort Plain village,25.0,17.0,0.0,0.0,0.0
New York,Ithaca,820.0,3750.0,114.0,0.0,0.0
New York,Richmondville village,2.0,25.0,0.0,0.0,0.0
New York,Hannibal village,3.0,0.0,0.0,0.0,0.0
New York,Blauvelt,352.0,273.0,14.0,0.0,0.0
New York,Scottsville village,16.0,25.0,0.0,0.0,0.0
New York,Irondequoit,1618.0,779.0,194.0,0.0,0.0
New York,West Elmira,121.0,70.0,0.0,0.0,0.0
New York,Van Etten village,8.0,3.0,0.0,0.0,0.0
New York,Elmira,136.0,182.0,22.0,6.0,0.0
New York,Newark village,108.0,58.0,0.0,0.0,0.0
New York,Rensselaer Falls village,2.0,0.0,0.0,0.0,0.0
New York,Gouverneur village,51.0,0.0,0.0,0.0,0.0
New York,Viola,370.0,245.0,51.0,0.0,0.0
New York,South Nyack village,228.0,80.0,9.0,0.0,0.0
New York,Mount Morris village,28.0,0.0,0.0,0.0,0.0
New York,New Square village,204.0,54.0,0.0,0.0,0.0
New York,Malverne village,286.0,301.0,80.0,0.0,0.0
New York,Lake Success village,80.0,915.0,24.0,0.0,0.0
New York,Hewlett Harbor village,54.0,71.0,6.0,0.0,0.0
New York,Hewlett Bay Park village,26.0,32.0,1.0,0.0,0.0
New York,Ransomville,0.0,0.0,13.0,0.0,0.0
New York,North Tonawanda,323.0,259.0,8.0,0.0,0.0
New York,Niagara Falls,407.0,681.0,91.0,0.0,11.0
New York,Kensington village,67.0,249.0,7.0,0.0,0.0
New York,Plandome village,61.0,34.0,0.0,0.0,0.0
New York,Ilion village,25.0,23.0,0.0,0.0,0.0
New York,Corfu village,2.0,3.0,0.0,0.0,0.0
New York,Ogdensburg,137.0,154.0,9.0,0.0,0.0
New York,Brocton village,0.0,0.0,0.0,0.0,0.0
New York,Freeville village,7.0,1.0,0.0,0.0,0.0
New York,Bemus Point village,4.0,0.0,0.0,0.0,0.0
New York,Redford,0.0,0.0,0.0,0.0,0.0
New York,Cumberland Head,47.0,7.0,10.0,0.0,0.0
New York,Au Sable Forks,0.0,0.0,0.0,0.0,0.0
New York,Port Byron village,0.0,0.0,0.0,0.0,0.0
New York,Putnam Lake,138.0,82.0,0.0,0.0,0.0
New York,Sodus village,0.0,2.0,0.0,0.0,0.0
New York,Lake Carmel,382.0,135.0,9.0,0.0,0.0
New York,Riverside village,9.0,0.0,4.0,0.0,0.0
New York,Hornell,179.0,137.0,0.0,0.0,0.0
New York,Addison village,14.0,4.0,3.0,0.0,0.0
New York,Miller Place,299.0,352.0,0.0,0.0,0.0
New York,Geneseo village,103.0,479.0,47.0,0.0,0.0
New York,Big Flats,19.0,50.0,0.0,0.0,0.0
New York,Clyde village,5.0,1.0,0.0,0.0,0.0
New York,Waddington village,9.0,0.0,0.0,0.0,0.0
New York,Cold Spring village,106.0,27.0,5.0,0.0,0.0
New York,Frankfort village,40.0,0.0,0.0,0.0,0.0
New York,Chappaqua,110.0,176.0,0.0,0.0,0.0
New York,Wheatley Heights,25.0,238.0,57.0,0.0,0.0
New York,Elwood,330.0,596.0,131.0,12.0,0.0
New York,Cold Spring Harbor,156.0,257.0,10.0,0.0,0.0
New York,Centereach,844.0,1362.0,139.0,0.0,0.0
New York,Bayport,123.0,165.0,0.0,0.0,0.0
New York,Amagansett,24.0,24.0,0.0,0.0,0.0
New York,Hartsdale,204.0,609.0,24.0,0.0,0.0
New York,East Quogue,48.0,65.0,10.0,0.0,0.0
New York,East Northport,399.0,336.0,92.0,0.0,0.0
New York,Candor village,0.0,0.0,0.0,0.0,0.0
New York,East Islip,259.0,135.0,12.0,0.0,0.0
New York,Copiague,1311.0,375.0,13.0,0.0,0.0
New York,Central Islip,156.0,802.0,401.0,0.0,32.0
New York,Babylon village,328.0,254.0,31.0,0.0,0.0
New York,Amityville village,322.0,141.0,118.0,0.0,0.0
New York,Burke village,0.0,0.0,0.0,0.0,0.0
New York,South Glens Falls village,15.0,93.0,0.0,0.0,0.0
New York,Hyde Park,32.0,6.0,0.0,0.0,0.0
New York,Brushton village,2.0,0.0,0.0,0.0,0.0
New York,Coram,1127.0,1731.0,331.0,0.0,0.0
New York,Crugers,102.0,21.0,0.0,0.0,0.0
New York,Golden's Bridge,47.0,24.0,13.0,0.0,0.0
New York,Hawthorne,352.0,144.0,0.0,0.0,0.0
New York,West Sayville,56.0,20.0,11.0,0.0,0.0
New York,Alexander village,4.0,0.0,0.0,0.0,0.0
New York,Wappingers Falls village,135.0,291.0,0.0,0.0,0.0
New York,Wolcott village,19.0,0.0,0.0,0.0,0.0
New York,Red Creek village,0.0,0.0,0.0,0.0,0.0
New York,Millport village,5.0,0.0,0.0,0.0,0.0
New York,Tuckahoe,33.0,14.0,0.0,0.0,0.0
New York,Terryville,238.0,266.0,21.0,0.0,0.0
New York,Richville village,1.0,0.0,0.0,1.0,0.0
New York,Springs,309.0,384.0,11.0,0.0,0.0
New York,Deer Park,818.0,1549.0,236.0,0.0,0.0
New York,Center Moriches,68.0,64.0,0.0,0.0,0.0
New York,Bellport village,123.0,81.0,0.0,0.0,0.0
New York,Belle Terre village,64.0,46.0,12.0,0.0,0.0
New York,Kings Park,441.0,467.0,29.0,0.0,0.0
New York,Holtsville,429.0,799.0,99.0,0.0,21.0
New York,Hampton Bays,725.0,128.0,27.0,0.0,0.0
New York,Halesite,213.0,8.0,0.0,0.0,0.0
New York,East Shoreham,198.0,129.0,0.0,0.0,0.0
New York,Frewsburg,0.0,0.0,0.0,0.0,0.0
New York,Ripley,0.0,0.0,0.0,0.0,0.0
New York,New Berlin village,19.0,16.0,0.0,0.0,0.0
New York,Friendship,0.0,20.0,38.0,0.0,0.0
New York,DeRuyter village,7.0,1.0,0.0,0.0,0.0
New York,Monsey,808.0,511.0,26.0,0.0,0.0
New York,Congers,486.0,601.0,0.0,0.0,0.0
New York,Airmont village,193.0,397.0,26.0,0.0,0.0
New York,Pittsford village,60.0,32.0,12.0,0.0,0.0
New York,Hilton village,98.0,19.0,0.0,0.0,0.0
New York,Fairport village,105.0,66.0,0.0,0.0,0.0
New York,Lorenz Park,31.0,86.0,0.0,0.0,0.0
New York,Springville village,91.0,0.0,0.0,0.0,0.0
New York,Kinderhook village,52.0,9.0,0.0,0.0,0.0
New York,Valatie village,22.0,6.0,3.0,0.0,0.0
New York,Galeville,234.0,171.0,55.0,0.0,0.0
New York,Baldwinsville village,84.0,42.0,0.0,0.0,0.0
New York,Bellerose Terrace,50.0,499.0,0.0,0.0,0.0
New York,Sleepy Hollow village,494.0,224.0,4.0,0.0,0.0
New York,Corning,143.0,229.0,64.0,0.0,0.0
New York,Cove Neck village,17.0,9.0,0.0,0.0,0.0
New York,Canisteo village,5.0,0.0,0.0,0.0,0.0
New York,Ghent,0.0,0.0,0.0,0.0,0.0
New York,Tonawanda,243.0,100.0,41.0,0.0,0.0
New York,Canastota village,15.0,0.0,0.0,0.0,0.0
New York,Tonawanda,1232.0,1368.0,286.0,0.0,0.0
New York,Niverville,8.0,0.0,0.0,0.0,0.0
New York,Warwick village,112.0,51.0,32.0,0.0,0.0
New York,Vails Gate,39.0,199.0,8.0,0.0,0.0
New York,Sand Ridge,0.0,0.0,0.0,0.0,0.0
New York,Mayfield village,3.0,0.0,0.0,0.0,0.0
New York,Gloversville,108.0,133.0,3.0,0.0,0.0
New York,Broadalbin village,17.0,0.0,0.0,0.0,0.0
New York,Brewerton,49.0,42.0,0.0,0.0,0.0
New York,Rotterdam,352.0,64.0,0.0,0.0,0.0
New York,Delanson village,5.0,2.0,0.0,0.0,0.0
New York,Tribes Hill,0.0,28.0,0.0,0.0,0.0
New York,Fort Johnson village,3.0,0.0,8.0,0.0,0.0
New York,Castile village,10.0,9.0,0.0,0.0,0.0
New York,Seneca Knolls,87.0,0.0,0.0,0.0,0.0
New York,Nedrow,27.0,27.0,100.0,0.0,0.0
New York,Minoa village,58.0,12.0,0.0,0.0,0.0
New York,Manlius village,52.0,183.0,0.0,0.0,0.0
New York,Lyncourt,55.0,87.0,0.0,0.0,0.0
New York,Jordan village,0.0,2.0,0.0,0.0,0.0
New York,Almond village,0.0,10.0,0.0,0.0,0.0
New York,Portville village,0.0,0.0,0.0,0.0,0.0
New York,Youngstown village,30.0,9.0,5.0,0.0,0.0
New York,Lewiston village,75.0,69.0,12.0,0.0,0.0
New York,East Hills village,198.0,560.0,13.0,0.0,0.0
New York,Watervliet,176.0,463.0,67.0,0.0,0.0
New York,Plattsburgh,267.0,608.0,43.0,0.0,0.0
New York,Peru,36.0,34.0,0.0,0.0,0.0
New York,North Massapequa,539.0,306.0,28.0,0.0,0.0
New York,North Bellmore,530.0,951.0,47.0,0.0,0.0
New York,Manhasset Hills,186.0,1001.0,25.0,0.0,0.0
New York,Lakeview,11.0,69.0,298.0,0.0,0.0
New York,Farmingdale village,291.0,356.0,13.0,0.0,0.0
New York,Hewlett,314.0,997.0,84.0,0.0,0.0
New York,Hempstead village,266.0,447.0,404.0,0.0,72.0
New York,Harbor Hills,0.0,144.0,0.0,0.0,0.0
New York,Franklin Square,1906.0,2179.0,137.0,0.0,0.0
New York,East Norwich,63.0,99.0,0.0,0.0,0.0
New York,Brookville village,151.0,307.0,6.0,0.0,0.0
New York,Wampsville village,2.0,0.0,0.0,0.0,0.0
New York,Munnsville village,0.0,0.0,0.0,0.0,0.0
New York,Greene village,3.0,13.0,0.0,0.0,0.0
New York,Herricks,194.0,1051.0,26.0,0.0,0.0
New York,Glenwood Landing,91.0,61.0,0.0,0.0,0.0
New York,Great Neck Gardens,57.0,293.0,0.0,0.0,0.0
New York,Inwood,260.0,266.0,35.0,0.0,0.0
New York,Penn Yan village,22.0,16.0,0.0,0.0,0.0
New York,Trumansburg village,42.0,11.0,15.0,0.0,0.0
New York,Newfield Hamlet,0.0,0.0,0.0,0.0,0.0
New York,Glen Head,223.0,96.0,70.0,0.0,0.0
New York,Mattydale,53.0,59.0,0.0,0.0,0.0
New York,Liverpool village,68.0,2.0,0.0,0.0,0.0
New York,Fayetteville village,52.0,50.0,0.0,0.0,0.0
New York,Rome,346.0,310.0,82.0,0.0,0.0
New York,Oriskany village,0.0,0.0,0.0,0.0,0.0
New York,New York Mills village,92.0,39.0,0.0,0.0,0.0
New York,Woodbury,333.0,985.0,4.0,0.0,0.0
New York,Williston Park village,280.0,580.0,0.0,0.0,0.0
New York,Upper Brookville village,77.0,274.0,4.0,0.0,0.0
New York,South Valley Stream,149.0,991.0,119.0,0.0,0.0
New York,South Hempstead,13.0,67.0,0.0,0.0,0.0
New York,Plandome Heights village,40.0,76.0,0.0,0.0,0.0
New York,Old Westbury village,176.0,670.0,44.0,0.0,0.0
New York,North New Hyde Park,554.0,3739.0,38.0,0.0,0.0
New York,Massapequa Park village,345.0,372.0,0.0,0.0,0.0
New York,South Lockport,75.0,41.0,0.0,0.0,0.0
New York,Alexandria Bay village,0.0,8.0,0.0,0.0,0.0
New York,East Ithaca,54.0,497.0,0.0,0.0,0.0
New York,Glen Park village,0.0,3.0,0.0,0.0,0.0
New York,Lake Katrine,105.0,52.0,0.0,0.0,0.0
New York,Auburn,265.0,226.0,42.0,0.0,0.0
New York,Ovid village,22.0,0.0,0.0,0.0,0.0
New York,Valley Falls village,4.0,3.0,0.0,0.0,0.0
New York,Solvay village,166.0,130.0,7.0,0.0,0.0
New York,Ossining village,936.0,1007.0,63.0,0.0,0.0
New York,Sands Point village,91.0,218.0,74.0,0.0,0.0
New York,Oneida Castle village,0.0,7.0,0.0,0.0,0.0
New York,East Hampton North,184.0,17.0,103.0,0.0,0.0
New York,Waverly village,39.0,25.0,0.0,0.0,0.0
New York,Tupper Lake village,0.0,12.0,0.0,0.0,0.0
New York,Greenport village,50.0,57.0,0.0,0.0,0.0
New York,Chenango Bridge,17.0,41.0,0.0,0.0,0.0
New York,Nissequogue village,55.0,22.0,8.0,0.0,0.0
New York,Windsor village,4.0,0.0,0.0,0.0,0.0
New York,Hopewell Junction,10.0,0.0,0.0,0.0,0.0
New York,Leicester village,0.0,5.0,0.0,0.0,0.0
New York,Barker village,0.0,0.0,0.0,0.0,0.0
New York,Jefferson Heights,0.0,12.0,0.0,0.0,0.0
New York,Stamford village,43.0,14.0,0.0,0.0,0.0
New York,Saltaire village,2.0,0.0,0.0,0.0,0.0
New York,Cornwall-on-Hudson village,54.0,57.0,0.0,13.0,0.0
New York,Fillmore,0.0,0.0,0.0,0.0,0.0
New York,Sagaponack village,38.0,14.0,0.0,0.0,0.0
New York,Schenevus,0.0,0.0,0.0,0.0,0.0
New York,South Blooming Grove village,157.0,97.0,27.0,0.0,0.0
New York,Irvington village,148.0,330.0,10.0,0.0,0.0
New York,Lyon Mountain,11.0,12.0,0.0,0.0,0.0
New York,Chazy,8.0,0.0,0.0,0.0,0.0
New York,Chautauqua,0.0,10.0,0.0,0.0,0.0
New York,Akron village,0.0,105.0,0.0,0.0,0.0
New York,Billington Heights,0.0,0.0,0.0,0.0,0.0
New York,Depew village,254.0,83.0,0.0,0.0,0.0
New York,East Aurora village,21.0,42.0,20.0,0.0,0.0
New York,Eden,19.0,0.0,0.0,0.0,0.0
New York,Naples village,6.0,3.0,0.0,0.0,0.0
New York,Head of the Harbor village,39.0,44.0,5.0,0.0,0.0
New York,Saratoga Springs,674.0,825.0,91.0,0.0,0.0
New York,Owego village,46.0,85.0,0.0,0.0,0.0
New York,Fort Ann village,0.0,0.0,0.0,0.0,0.0
New York,Morristown village,0.0,2.0,0.0,0.0,0.0
New York,New Hempstead village,110.0,157.0,41.0,0.0,0.0
New York,Tappan,479.0,680.0,24.0,0.0,0.0
New York,Wesley Hills village,263.0,232.0,0.0,0.0,0.0
New York,Norfolk,29.0,0.0,0.0,0.0,0.0
New York,Poughkeepsie,360.0,307.0,351.0,0.0,30.0
New York,Tivoli village,47.0,34.0,0.0,0.0,0.0
New York,Horseheads North,0.0,32.0,0.0,0.0,0.0
New York,Southport,8.0,14.0,0.0,0.0,0.0
New York,Yaphank,143.0,91.0,15.0,0.0,0.0
New York,Buchanan village,72.0,12.0,0.0,0.0,0.0
New York,Eastchester,1400.0,1169.0,112.0,0.0,0.0
New York,Elmsford village,27.0,295.0,36.0,0.0,0.0
New York,Greenville CDP (Westchester County),228.0,1184.0,20.0,0.0,6.0
New York,Caroga Lake,0.0,0.0,0.0,0.0,0.0
New York,Central Bridge,0.0,0.0,0.0,0.0,0.0
New York,Chadwicks,83.0,0.0,0.0,0.0,0.0
New York,Ticonderoga,32.0,21.0,0.0,0.0,0.0
New York,Elbridge village,6.0,8.0,0.0,0.0,0.0
New York,Westport,16.0,0.0,0.0,0.0,0.0
New York,Andes,9.0,0.0,0.0,0.0,0.0
New York,Eggertsville,445.0,1374.0,85.0,0.0,0.0
New York,Elizabethtown,4.0,0.0,0.0,0.0,0.0
New York,Erin,4.0,8.0,0.0,0.0,0.0
New York,Felts Mills,0.0,0.0,0.0,0.0,0.0
New York,Fishers Landing,0.0,0.0,0.0,0.0,0.0
New York,Fort Covington Hamlet,6.0,0.0,3.0,0.0,0.0
New York,Fowlerville,0.0,0.0,0.0,0.0,0.0
New York,Freedom Plains,10.0,0.0,0.0,0.0,0.0
New York,Gates,214.0,127.0,0.0,0.0,0.0
New York,Gilgo,0.0,0.0,0.0,0.0,0.0
New York,Glen Aubrey,0.0,0.0,0.0,0.0,0.0
New York,Gorham,0.0,0.0,0.0,0.0,0.0
New York,Edmeston,0.0,9.0,0.0,0.0,0.0
New York,Grandyle Village,78.0,73.0,0.0,0.0,0.0
New York,Groveland Station,0.0,0.0,0.0,0.0,0.0
New York,Guilford,0.0,0.0,0.0,0.0,0.0
New York,Hadley,5.0,0.0,0.0,0.0,0.0
New York,Hailesboro,36.0,0.0,0.0,0.0,0.0
New York,Hall,0.0,0.0,0.0,0.0,0.0
New York,Hamlin,93.0,13.0,0.0,0.0,0.0
New York,Hannawa Falls,22.0,13.0,0.0,0.0,0.0
New York,Hartwick,0.0,0.0,0.0,0.0,0.0
New York,Hemlock,0.0,0.0,0.0,0.0,0.0
New York,Henderson,0.0,0.0,0.0,0.0,0.0
New York,Honeoye,0.0,0.0,0.0,0.0,0.0
New York,Hortonville,11.0,0.0,0.0,0.0,0.0
New York,Greigsville,0.0,0.0,0.0,0.0,0.0
New York,East Avon,0.0,0.0,0.0,0.0,0.0
New York,Downsville,7.0,0.0,0.0,0.0,0.0
New York,Calcium,0.0,184.0,41.0,0.0,0.0
New York,Bedford Hills,187.0,81.0,0.0,0.0,0.0
New York,Belfast,6.0,0.0,2.0,0.0,0.0
New York,Belleville,0.0,0.0,0.0,0.0,0.0
New York,Binghamton University,34.0,319.0,4.0,0.0,0.0
New York,Bliss,0.0,0.0,0.0,0.0,0.0
New York,Blodgett Mills,0.0,0.0,0.0,0.0,0.0
New York,Bloomville,0.0,4.0,0.0,0.0,0.0
New York,Bolton Landing,43.0,12.0,0.0,0.0,0.0
New York,Brasher Falls,0.0,0.0,0.0,0.0,0.0
New York,Breesport,0.0,0.0,0.0,0.0,0.0
New York,Busti,12.0,0.0,0.0,0.0,0.0
New York,Byersville,0.0,0.0,0.0,0.0,0.0
New York,Campbell,0.0,0.0,0.0,0.0,0.0
New York,Chestertown,0.0,0.0,0.0,0.0,0.0
New York,Clarence,81.0,30.0,9.0,0.0,0.0
New York,Clarkson,32.0,0.0,0.0,0.0,0.0
New York,Colton,3.0,0.0,0.0,0.0,0.0
New York,Conesus Hamlet,0.0,0.0,0.0,0.0,0.0
New York,Conesus Lake,28.0,47.0,2.0,0.0,0.0
New York,Coopers Plains,0.0,0.0,0.0,0.0,0.0
New York,Cranberry Lake,0.0,0.0,0.0,0.0,0.0
New York,Crystal Beach,26.0,65.0,0.0,0.0,0.0
New York,Cumminsville,0.0,0.0,0.0,0.0,0.0
New York,Cuylerville,0.0,0.0,0.0,0.0,0.0
New York,Dalton,0.0,0.0,0.0,0.0,0.0
New York,Durhamville,0.0,0.0,0.0,0.0,0.0
New York,Davenport Center,0.0,0.0,0.0,0.0,0.0
New York,Woodbury village,400.0,429.0,134.0,0.0,34.0
New York,East Syracuse village,135.0,7.0,0.0,0.0,0.0
New York,DeKalb Junction,0.0,0.0,0.0,0.0,0.0
New York,Camden village,34.0,0.0,5.0,0.0,0.0
New York,Forest Home,14.0,306.0,23.0,0.0,0.0
New York,West Sand Lake,0.0,56.0,0.0,0.0,0.0
New York,Madison village,0.0,0.0,0.0,0.0,0.0
New York,Norwich,42.0,45.0,5.0,0.0,0.0
New York,Andover village,4.0,21.0,0.0,0.0,0.0
New York,Morrisville village,2.0,51.0,12.0,0.0,0.0
New York,Hagaman village,10.0,0.0,0.0,0.0,0.0
New York,South Hill,169.0,253.0,10.0,0.0,0.0
New York,Savona village,0.0,14.0,0.0,0.0,0.0
New York,North Syracuse village,76.0,9.0,0.0,0.0,0.0
New York,Bridgeport,1.0,57.0,1.0,0.0,0.0
New York,Mayville village,3.0,0.0,0.0,0.0,0.0
New York,South Farmingdale,337.0,560.0,0.0,0.0,0.0
New York,Walton Park,94.0,111.0,0.0,0.0,0.0
New York,Pine Bush,30.0,0.0,0.0,0.0,0.0
New York,Fort Montgomery,23.0,58.0,0.0,0.0,0.0
New York,Yorktown Heights,102.0,46.0,0.0,0.0,0.0
New York,Greenport West,67.0,32.0,0.0,0.0,0.0
New York,Elmont,494.0,2966.0,863.0,0.0,8.0
New York,Olcott,32.0,2.0,0.0,0.0,0.0
New York,Newfane,47.0,26.0,7.0,0.0,0.0
New York,Rushville village,5.0,2.0,0.0,0.0,0.0
New York,Dannemora village,2.0,0.0,22.0,0.0,0.0
New York,Champlain village,10.0,6.0,0.0,0.0,0.0
New York,Salisbury,684.0,1373.0,49.0,0.0,0.0
New York,Lake Placid village,105.0,17.0,11.0,0.0,0.0
New York,Canandaigua,121.0,66.0,22.0,0.0,0.0
New York,Manchester village,0.0,0.0,0.0,0.0,0.0
New York,Port Leyden village,0.0,0.0,0.0,0.0,0.0
New York,Homer village,19.0,127.0,0.0,0.0,0.0
New York,Clintondale,19.0,59.0,0.0,0.0,0.0
New York,Adams Center,0.0,0.0,0.0,0.0,0.0
New York,Thiells,161.0,282.0,10.0,0.0,0.0
New York,Red Hook village,117.0,66.0,19.0,0.0,0.0
New York,West Winfield village,2.0,6.0,0.0,0.0,0.0
New York,Valley Cottage,300.0,797.0,287.0,0.0,0.0
New York,Hillburn village,40.0,31.0,4.0,0.0,0.0
New York,Callicoon,0.0,7.0,0.0,0.0,7.0
New York,New Hyde Park village,401.0,2053.0,16.0,0.0,0.0
