State,City,Female,Male
Alaska,Chalkyitsik,45.0,70.0
Alaska,Livengood,0.0,4.0
Alaska,Minto,102.0,127.0
Alaska,Nikolai,38.0,76.0
Alaska,Palmer,3374.0,3604.0
Alaska,College,6429.0,7280.0
Alaska,Koyukuk,32.0,30.0
Alaska,Newtok,166.0,194.0
Alaska,Platinum,5.0,8.0
Alaska,Houston,1103.0,1069.0
Alaska,Petersville,0.0,0.0
Alaska,Sutton-Alpine,531.0,1055.0
Alaska,Beaver,19.0,27.0
Alaska,Bettles,21.0,45.0
Alaska,Nunapitchuk,437.0,432.0
Alaska,Hughes,39.0,51.0
Alaska,Napaskiak,178.0,178.0
Alaska,Toksook Bay,256.0,271.0
Alaska,Craig,604.0,659.0
Alaska,Mosquito Lake,61.0,122.0
Alaska,Tetlin,45.0,99.0
Alaska,Pope-Vannoy Landing,0.0,0.0
Alaska,Perryville,43.0,43.0
Alaska,Ivanof Bay,0.0,0.0
Alaska,Iliamna,37.0,26.0
Alaska,Levelock,39.0,37.0
Alaska,Alatna,2.0,2.0
Alaska,Point MacKenzie,154.0,822.0
Alaska,Meadow Lakes,3818.0,3838.0
Alaska,Lazy Mountain,887.0,913.0
Alaska,Chase,0.0,9.0
Alaska,Napakiak,194.0,175.0
Alaska,Goodnews Bay,105.0,87.0
Alaska,Sterling,2550.0,2771.0
Alaska,Hope,30.0,25.0
Alaska,Elfin Cove,4.0,8.0
Alaska,Hobart Bay,0.0,0.0
Alaska,Shishmaref,249.0,276.0
Alaska,Teller,77.0,105.0
Alaska,Manokotak,382.0,442.0
Alaska,Kotlik,369.0,442.0
Alaska,Chignik Lake,24.0,27.0
Alaska,St. Mary's,296.0,344.0
Alaska,Kaktovik,71.0,107.0
Alaska,Anchor Point,914.0,1179.0
Alaska,Cooper Landing,292.0,277.0
Alaska,Ninilchik,301.0,448.0
Alaska,Diamond Ridge,660.0,625.0
Alaska,Fox River,308.0,286.0
Alaska,Healy,528.0,494.0
Alaska,Newhalen,56.0,65.0
Alaska,Pedro Bay,8.0,12.0
Alaska,Pilot Point,45.0,38.0
Alaska,South Naknek,15.0,26.0
Alaska,Ketchikan,4052.0,4172.0
Alaska,Coffman Cove,67.0,63.0
Alaska,Excursion Inlet,9.0,24.0
Alaska,Egegik,26.0,57.0
Alaska,Port Heiden,28.0,50.0
Alaska,Port Protection,18.0,20.0
Alaska,Portage Creek,0.0,0.0
Alaska,Twin Hills,30.0,33.0
Alaska,Kobuk,73.0,70.0
Alaska,Atqasuk,76.0,88.0
Alaska,Kipnuk,301.0,312.0
Alaska,Kwigillingok,178.0,201.0
Alaska,Lower Kalskag,134.0,149.0
Alaska,Togiak,320.0,385.0
Alaska,Upper Kalskag,111.0,111.0
Alaska,Metlakatla,753.0,882.0
Alaska,Karluk,22.0,22.0
Alaska,Eagle,36.0,38.0
Alaska,Northway Junction,15.0,22.0
Alaska,Northway Village,32.0,68.0
Alaska,Tanacross,65.0,76.0
Alaska,Juneau city and borough,15813.0,16517.0
Alaska,Kenny Lake,0.0,9.0
Alaska,Klawock,381.0,495.0
Alaska,Tyonek,168.0,176.0
Alaska,Gakona,48.0,100.0
Alaska,Tolsona,0.0,0.0
Alaska,Valdez,1793.0,2077.0
Alaska,Klukwan,22.0,25.0
Alaska,Gambell,293.0,308.0
Alaska,Golovin,68.0,60.0
Alaska,Cordova,1443.0,1612.0
Alaska,Harding-Birch Lakes,106.0,103.0
Alaska,Chefornak,236.0,265.0
Alaska,Kake,257.0,321.0
Alaska,Happy Valley,304.0,352.0
Alaska,King Cove,443.0,631.0
Alaska,Hooper Bay,527.0,574.0
Alaska,Ridgeway,1284.0,1333.0
Alaska,Allakaket,72.0,98.0
Alaska,St. Paul,166.0,259.0
Alaska,Slana,0.0,0.0
Alaska,Point Baker,0.0,0.0
Alaska,Gulkana,12.0,40.0
Alaska,Naukati Bay,29.0,83.0
Alaska,Crown Point,28.0,30.0
Alaska,Tazlina,148.0,206.0
Alaska,Port Graham,75.0,117.0
Alaska,Chignik,31.0,30.0
Alaska,Anchorage municipal,144968.0,151144.0
Alaska,Deltana,1207.0,1406.0
Alaska,Two Rivers,190.0,209.0
Alaska,Nenana,186.0,197.0
Alaska,Mertarvik,0.0,0.0
Alaska,Loring,0.0,0.0
Alaska,Goldstream,1952.0,2437.0
Alaska,Farmers Loop,2527.0,3008.0
Alaska,Eureka Roadhouse,0.0,0.0
Alaska,Chena Ridge,2881.0,3022.0
Alaska,Badger,8650.0,10142.0
Alaska,Clark's Point,23.0,25.0
Alaska,Haines,900.0,970.0
Alaska,Wrangell city and borough,1182.0,1302.0
Alaska,Gustavus,224.0,192.0
Alaska,Nunam Iqua,77.0,90.0
Alaska,Adak,97.0,106.0
Alaska,Sleetmute,45.0,38.0
Alaska,Selawik,373.0,466.0
Alaska,Tatitlek,44.0,34.0
Alaska,Lake Minchumina,7.0,7.0
Alaska,Trapper Creek,160.0,222.0
Alaska,Glacier View,116.0,92.0
Alaska,St. George,34.0,44.0
Alaska,Eagle Village,12.0,13.0
Alaska,Dot Lake,0.0,0.0
Alaska,Clam Gulch,74.0,123.0
Alaska,Bear Creek,678.0,787.0
Alaska,Sand Point,662.0,710.0
Alaska,Pitkas Point,63.0,59.0
Alaska,Whitestone Logging Camp,0.0,0.0
Alaska,White Mountain,90.0,96.0
Alaska,Unalakleet,318.0,375.0
Alaska,Kasaan,25.0,50.0
Alaska,Hyder,15.0,0.0
Alaska,Hollis,61.0,66.0
Alaska,Port Alexander,51.0,46.0
Alaska,Unalaska,1980.0,2801.0
Alaska,Saxman,160.0,200.0
Alaska,Nabesna,0.0,0.0
Alaska,Kupreanof,6.0,7.0
Alaska,Port Alsworth,79.0,72.0
Alaska,Chuathbaluk,56.0,68.0
Alaska,Red Devil,13.0,8.0
Alaska,Noorvik,247.0,350.0
Alaska,Ugashik,3.0,5.0
Alaska,Sunrise,40.0,0.0
Alaska,Seward,1113.0,1657.0
Alaska,Lowell Point,37.0,130.0
Alaska,Holy Cross,72.0,111.0
Alaska,Flat,0.0,0.0
Alaska,Anvik,39.0,65.0
Alaska,Willow,947.0,1179.0
Alaska,Talkeetna,529.0,436.0
Alaska,Skwentna,18.0,24.0
Alaska,Thorne Bay,296.0,318.0
Alaska,Yakutat,320.0,345.0
Alaska,Nondalton,55.0,59.0
Alaska,Point Possession,0.0,0.0
Alaska,Birch Creek,2.0,0.0
Alaska,Tuntutuliak,251.0,315.0
Alaska,Koyuk,129.0,142.0
Alaska,Naknek,203.0,261.0
Alaska,Marshall,157.0,142.0
Alaska,North Pole,1275.0,1385.0
Alaska,Moose Creek,277.0,517.0
Alaska,Tok,627.0,533.0
Alaska,Big Delta,149.0,308.0
Alaska,Prudhoe Bay,356.0,1537.0
Alaska,Sitka city and borough,4267.0,4471.0
Alaska,Point Lay,108.0,143.0
Alaska,Willow Creek,0.0,0.0
Alaska,Wales,62.0,108.0
Alaska,Paxson,0.0,0.0
Alaska,Chisana,0.0,0.0
Alaska,Nanwalek,117.0,95.0
Alaska,Moose Pass,187.0,170.0
Alaska,Covenant Life,22.0,13.0
Alaska,Chignik Lagoon,33.0,42.0
Alaska,Nikolski,11.0,15.0
Alaska,Mud Bay,52.0,97.0
Alaska,Edna Bay,16.0,18.0
Alaska,Fort Greely,58.0,103.0
Alaska,Kachemak,233.0,255.0
Alaska,Whale Pass,11.0,37.0
Alaska,McCarthy,0.0,0.0
Alaska,Utqiagvik,2096.0,2312.0
Alaska,Pelican,51.0,42.0
Alaska,Wiseman,10.0,3.0
Alaska,Chicken,7.0,6.0
Alaska,Alcan Border,77.0,100.0
Alaska,Russian Mission,160.0,158.0
Alaska,Hydaburg,163.0,167.0
Alaska,Lutak,82.0,72.0
Alaska,Kokhanok,70.0,80.0
Alaska,Igiugig,39.0,23.0
Alaska,Atka,19.0,16.0
Alaska,Healy Lake,1.0,3.0
Alaska,Dot Lake Village,18.0,20.0
Alaska,Delta Junction,476.0,577.0
Alaska,Nulato,135.0,122.0
Alaska,Port Clarence,8.0,35.0
Alaska,King Salmon,146.0,239.0
Alaska,Shaktoolik,149.0,145.0
Alaska,Knik River,376.0,457.0
Alaska,Chickaloon,133.0,108.0
Alaska,Buffalo Soapstone,384.0,487.0
Alaska,Oscarville,32.0,32.0
Alaska,Lime Village,2.0,6.0
Alaska,Akiachak,272.0,295.0
Alaska,Shungnak,140.0,148.0
Alaska,Noatak,197.0,225.0
Alaska,Cold Bay,16.0,36.0
Alaska,Elim,127.0,176.0
Alaska,Denali Park,442.0,414.0
Alaska,Petersburg,1540.0,1566.0
Alaska,Whitestone,43.0,37.0
Alaska,South Van Horn,213.0,339.0
Alaska,Susitna North,392.0,490.0
Alaska,Steele Creek,3372.0,4008.0
Alaska,Northway,56.0,46.0
Alaska,Skagway,478.0,527.0
Arizona,Bowie,179.0,184.0
Arizona,Brenda,211.0,195.0
Arizona,Bryce,24.0,24.0
Arizona,Buckshot,11.0,13.0
Arizona,Cactus Flats,653.0,725.0
Arizona,Cactus Forest,472.0,483.0
Arizona,Campo Bonito,102.0,31.0
Arizona,Cane Beds,151.0,168.0
Arizona,Carrizo,45.0,74.0
Arizona,Wellton Hills,123.0,187.0
Arizona,Casa Blanca,471.0,573.0
Arizona,Bylas,820.0,899.0
Arizona,Beyerville,52.0,64.0
Arizona,Bear Flat,0.0,0.0
Arizona,Beaver Dam,652.0,895.0
Arizona,Aztec,0.0,0.0
Arizona,Avenue B and C,1527.0,2181.0
Arizona,Washington Park,72.0,81.0
Arizona,Arlington,63.0,68.0
Arizona,Arivaca Junction,726.0,507.0
Arizona,Walnut Creek,341.0,348.0
Arizona,Wall Lane,192.0,183.0
Arizona,Wahak Hotrontk,88.0,73.0
Arizona,Wagon Wheel,841.0,761.0
Arizona,Village of Oak Creek (Big Park),3119.0,2938.0
Arizona,Vicksburg,292.0,329.0
Arizona,Vernon,33.0,89.0
Arizona,Verde Village,6491.0,5982.0
Arizona,Beaver Valley,103.0,148.0
Arizona,Cedar Creek,368.0,265.0
Arizona,Charco,18.0,10.0
Arizona,Central,216.0,201.0
Arizona,Benson,2634.0,2250.0
Arizona,Rock Point,245.0,216.0
Arizona,Douglas,6189.0,10264.0
Arizona,Huachuca City,1132.0,1143.0
Arizona,Black Canyon City,1530.0,1642.0
Arizona,Camp Verde,5278.0,5891.0
Arizona,Cornville,1581.0,1611.0
Arizona,Lake Montezuma,2539.0,2673.0
Arizona,Coolidge,6272.0,6231.0
Arizona,Florence,5904.0,20446.0
Arizona,Cornfields,168.0,145.0
Arizona,Nazlini,224.0,233.0
Arizona,Kykotsmovi Village,445.0,418.0
Arizona,Winslow,3928.0,5577.0
Arizona,Ajo,1670.0,1609.0
Arizona,Marana,22716.0,20890.0
Arizona,Tacna,323.0,438.0
Arizona,Window Rock,1503.0,1449.0
Arizona,Sierra Vista,21787.0,21763.0
Arizona,Copper Hill,0.0,0.0
Arizona,Concho,83.0,33.0
Arizona,Comobabi,38.0,8.0
Arizona,Clacks Canyon,117.0,166.0
Arizona,Citrus Park,2436.0,2597.0
Arizona,Cienega Springs,972.0,910.0
Arizona,Clay Springs,185.0,164.0
Arizona,Christopher Creek,56.0,69.0
Arizona,Chloride,163.0,222.0
Arizona,Chiawuli Tak,0.0,0.0
Arizona,Centennial Park,641.0,595.0
Arizona,Ventana,55.0,38.0
Arizona,Wikieup,50.0,68.0
Arizona,Valle,32.0,172.0
Arizona,Wheatfields,100.0,254.0
Arizona,Whispering Pines,54.0,32.0
Arizona,Whitecone,451.0,350.0
Arizona,White Hills,102.0,119.0
Arizona,White Mountain Lake,1294.0,1311.0
Arizona,Tusayan,113.0,240.0
Arizona,Why,58.0,93.0
Arizona,Whetstone,1233.0,913.0
Arizona,Theba,47.0,40.0
Arizona,Red Rock CDP (Pinal County),1854.0,1921.0
Arizona,Cottonwood,115.0,71.0
Arizona,Cowlic,75.0,93.0
Arizona,Crozier,17.0,23.0
Arizona,Crystal Beach,78.0,56.0
Arizona,Kohls Ranch,61.0,65.0
Arizona,Komatke,625.0,531.0
Arizona,Lake of the Woods,1866.0,1805.0
Arizona,La Paz Valley,406.0,356.0
Arizona,Red Rock CDP (Apache County),68.0,80.0
Arizona,Morristown,100.0,82.0
Arizona,Ko Vaya,4.0,4.0
Arizona,Gold Canyon,5713.0,5325.0
Arizona,Buckeye,30287.0,35343.0
Arizona,Yucca,69.0,39.0
Arizona,York,347.0,378.0
Arizona,Woodruff,98.0,101.0
Arizona,Wittmann,292.0,349.0
Arizona,Wintersburg,8.0,16.0
Arizona,Willow Canyon,0.0,0.0
Arizona,Wet Camp Village,97.0,121.0
Arizona,Valle Vista,1052.0,1080.0
Arizona,Sehili,41.0,46.0
Arizona,Scenic,985.0,807.0
Arizona,Valentine,30.0,42.0
Arizona,Vaiva Vo,0.0,0.0
Arizona,Utting,66.0,49.0
Arizona,Upper Santan Village,210.0,279.0
Arizona,Turkey Creek,168.0,261.0
Arizona,Truxton,38.0,40.0
Arizona,Toyei,0.0,0.0
Arizona,Santa Cruz,0.0,0.0
Arizona,Wide Ruins,29.0,31.0
Arizona,Topock,0.0,15.0
Arizona,San Tan Valley,47613.0,45617.0
Arizona,Arivaca,289.0,357.0
Arizona,Topawa,105.0,132.0
Arizona,Tonto Village,125.0,114.0
Arizona,Tolani Lake,203.0,167.0
Arizona,Tees Toh,255.0,319.0
Arizona,Tat Momoli,52.0,0.0
Arizona,Tonopah,25.0,26.0
Arizona,Sweet Water Village,41.0,32.0
Arizona,Sunwest,7.0,16.0
Arizona,Sun Valley,62.0,113.0
Arizona,Sunizona,92.0,106.0
Arizona,Summerhaven,91.0,66.0
Arizona,Stotonic Village,195.0,147.0
Arizona,South Komelik,173.0,125.0
Arizona,Solomon,195.0,194.0
Arizona,So-Hi,73.0,143.0
Arizona,Six Shooter Canyon,467.0,598.0
Arizona,Seven Mile,571.0,419.0
Arizona,Seba Dalkai,65.0,58.0
Arizona,Anthem,12205.0,10365.0
Arizona,Many Farms,665.0,623.0
Arizona,Anegam,53.0,67.0
Arizona,Hotevilla-Bacavi,552.0,550.0
Arizona,St. Michaels,668.0,550.0
Arizona,Lukachukai,754.0,676.0
Arizona,Santa Rosa,247.0,247.0
Arizona,Safford,4992.0,4743.0
Arizona,Peach Springs,725.0,608.0
Arizona,Show Low,5705.0,5309.0
Arizona,San Manuel,1884.0,1869.0
Arizona,Vail,6121.0,5923.0
Arizona,Mohave Valley,1290.0,1384.0
Arizona,Gila Bend,844.0,938.0
Arizona,Somerton,8071.0,7861.0
Arizona,Mojave Ranch Estates,15.0,2.0
Arizona,Leupp,708.0,606.0
Arizona,Kayenta,2447.0,2442.0
Arizona,Sierra Vista Southeast,8527.0,7494.0
Arizona,Corona de Tucson,4334.0,3992.0
Arizona,Prescott Valley,22603.0,20595.0
Arizona,Paulden,2300.0,2259.0
Arizona,Chino Valley,5801.0,5575.0
Arizona,Sedona,5447.0,4868.0
Arizona,San Simon,81.0,59.0
Arizona,Round Rock,462.0,307.0
Arizona,Chinle,2697.0,2681.0
Arizona,Burnside,361.0,241.0
Arizona,Kearny,1116.0,1147.0
Arizona,Chuichu,193.0,131.0
Arizona,Summit,2499.0,2528.0
Arizona,Picture Rocks,4869.0,4583.0
Arizona,Snowflake,2884.0,2840.0
Arizona,Drexel Heights,15363.0,14151.0
Arizona,Quartzsite,1652.0,2055.0
Arizona,Mesquite Creek,221.0,252.0
Arizona,Gilbert,122005.0,115479.0
Arizona,Bouse,500.0,578.0
Arizona,Mountainaire,470.0,306.0
Arizona,Pima,1375.0,1132.0
Arizona,Phoenix,808134.0,801937.0
Arizona,Kachina Village,1109.0,1472.0
Arizona,Bitter Springs,233.0,193.0
Arizona,Flagstaff,35977.0,35225.0
Arizona,Wickenburg,3765.0,3256.0
Arizona,Mesa,248463.0,242731.0
Arizona,Glendale,125949.0,119565.0
Arizona,El Mirage,17616.0,17388.0
Arizona,Chandler,125544.0,123087.0
Arizona,Wenden,188.0,127.0
Arizona,Bluewater,518.0,486.0
Arizona,Payson,8233.0,7206.0
Arizona,Claypool,692.0,586.0
Arizona,Cottonwood,6176.0,5650.0
Arizona,Cordes Lakes,1052.0,1358.0
Arizona,Seligman,288.0,207.0
Arizona,Willow Valley,377.0,480.0
Arizona,Page,3741.0,3806.0
Arizona,Fredonia,585.0,484.0
Arizona,Queen Creek,17906.0,18147.0
Arizona,Peoria,84927.0,79645.0
Arizona,Cave Creek,2909.0,2660.0
Arizona,Apache Junction,20612.0,19062.0
Arizona,Globe,3611.0,3735.0
Arizona,New Kingman-Butler,6583.0,6888.0
Arizona,Kingman,14403.0,14841.0
Arizona,Antares,69.0,71.0
Arizona,Houck,424.0,439.0
Arizona,Tucson Estates,5992.0,5766.0
Arizona,Rough Rock,234.0,237.0
Arizona,Ganado,541.0,494.0
Arizona,McNary,308.0,349.0
Arizona,Chilchinbito,497.0,395.0
Arizona,Amado,25.0,28.0
Arizona,Cameron,535.0,542.0
Arizona,Heber-Overgaard,1068.0,1474.0
Arizona,Kaibab,82.0,52.0
Arizona,Colorado City,2707.0,2118.0
Arizona,Arizona Village,760.0,528.0
Arizona,Tumacacori-Carmen,93.0,125.0
Arizona,Yuma,47245.0,48328.0
Arizona,Ash Fork,464.0,350.0
Arizona,Tanque Verde,7802.0,8058.0
Arizona,Eagar,2331.0,2544.0
Arizona,Pisinemo,176.0,163.0
Arizona,Whiteriver,2261.0,1924.0
Arizona,Catalina,3984.0,3651.0
Arizona,Green Valley,12035.0,9688.0
Arizona,Tucson,270835.0,268381.0
Arizona,Valencia West,6163.0,5756.0
Arizona,Fortuna Foothills,14234.0,15251.0
Arizona,Casa Grande,27948.0,26368.0
Arizona,LeChee,849.0,740.0
Arizona,Dewey-Humboldt,2160.0,1866.0
Arizona,Maricopa,24057.0,23257.0
Arizona,Ali Chukson,41.0,55.0
Arizona,Ali Molina,43.0,11.0
Arizona,Alpine,58.0,61.0
Arizona,Springerville,1018.0,928.0
Arizona,Dennehotso,409.0,370.0
Arizona,Tsaile,687.0,609.0
Arizona,St. David,681.0,651.0
Arizona,Three Points,2498.0,2663.0
Arizona,Second Mesa,930.0,806.0
Arizona,Hayden,265.0,238.0
Arizona,Arizona City,6274.0,5487.0
Arizona,Sonoita,420.0,388.0
Arizona,Nogales,10460.0,9828.0
Arizona,Eloy,4743.0,13340.0
Arizona,Pirtleville,747.0,825.0
Arizona,Fort Defiance,2053.0,2156.0
Arizona,Morenci,709.0,801.0
Arizona,Duncan,314.0,348.0
Arizona,Superior,1691.0,1327.0
Arizona,Stanfield,187.0,385.0
Arizona,Dudleyville,249.0,413.0
Arizona,Blackwater,892.0,674.0
Arizona,Ak-Chin Village,574.0,611.0
Arizona,Casas Adobes,35891.0,33724.0
Arizona,Winslow West,353.0,313.0
Arizona,South Tucson,2844.0,2822.0
Arizona,Pinon,383.0,355.0
Arizona,Pinetop-Lakeside,2133.0,2197.0
Arizona,Keams Canyon,54.0,108.0
Arizona,Jeddito,149.0,109.0
Arizona,Cibecue,1254.0,933.0
Arizona,Spring Valley,906.0,730.0
Arizona,Prescott,21527.0,20541.0
Arizona,Peeples Valley,246.0,288.0
Arizona,Clarkdale,2417.0,1841.0
Arizona,Bagdad,780.0,1034.0
Arizona,Naco,533.0,297.0
Arizona,San Miguel,158.0,108.0
Arizona,Top-of-the-World,196.0,129.0
Arizona,Sanders,255.0,278.0
Arizona,Drysdale,260.0,266.0
Arizona,Dripping Springs,75.0,135.0
Arizona,Dragoon,33.0,16.0
Arizona,Donovan Estates,573.0,703.0
Arizona,Doney Park,2684.0,2668.0
Arizona,Del Muerto,178.0,75.0
Arizona,Deer Creek,82.0,116.0
Arizona,Dateland,235.0,253.0
Arizona,Cutter,0.0,0.0
Arizona,Star Valley,991.0,916.0
Arizona,Ali Chuk,73.0,35.0
Arizona,Ak Chin,0.0,0.0
Arizona,Aguila,407.0,757.0
Arizona,East Globe,106.0,42.0
Arizona,Rillito,0.0,0.0
Arizona,Rancho Mesa Verde,282.0,347.0
Arizona,Rainbow City,534.0,474.0
Arizona,Pinion Pines,88.0,87.0
Arizona,Pinetop Country Club,777.0,857.0
Arizona,Pine Lake,47.0,32.0
Arizona,Pinedale,157.0,165.0
Arizona,Pinal,261.0,225.0
Arizona,Pimaco Two,371.0,405.0
Arizona,Picacho,171.0,230.0
Arizona,Palominas,148.0,83.0
Arizona,Padre Ranchitos,98.0,87.0
Arizona,Oxbow Estates,112.0,85.0
Arizona,Orange Grove Mobile Manor,321.0,313.0
Arizona,Alamo Lake,13.0,7.0
Arizona,Oatman,0.0,0.0
Arizona,East Verde Estates,66.0,55.0
Arizona,Elephant Head,411.0,383.0
Arizona,Lake Havasu City,27252.0,26700.0
Arizona,Jerome,211.0,234.0
Arizona,Mayer,1046.0,1055.0
Arizona,Tonalea,126.0,138.0
Arizona,Peridot,988.0,655.0
Arizona,Rio Verde,1061.0,1046.0
Arizona,Scottsdale,124786.0,121240.0
Arizona,Sun City,23253.0,16095.0
Arizona,Youngtown,3305.0,3442.0
Arizona,Poston,213.0,109.0
Arizona,Salome,667.0,548.0
Arizona,Bullhead City,20423.0,19601.0
Arizona,Golden Valley,3993.0,4680.0
Arizona,El Capitan,40.0,64.0
Arizona,San Carlos,2125.0,2122.0
Arizona,Avondale,42343.0,41049.0
Arizona,Tempe,86399.0,97253.0
Arizona,Tolleson,3692.0,3492.0
Arizona,Parks,663.0,729.0
Arizona,Congress,737.0,803.0
Arizona,Wilhoit,435.0,498.0
Arizona,Fort Valley,764.0,785.0
Arizona,Fort Thomas,203.0,172.0
Arizona,Fort Mohave,7708.0,7520.0
Arizona,Fort Apache,133.0,65.0
Arizona,Flowing Springs,38.0,24.0
Arizona,El Prado Estates,233.0,314.0
Arizona,Elfrida,210.0,199.0
Arizona,Swift Trail Junction,1106.0,2186.0
Arizona,Oak Springs,43.0,31.0
Arizona,Nutrioso,20.0,18.0
Arizona,North Fork,855.0,932.0
Arizona,Moenkopi,719.0,581.0
Arizona,Sahuarita,15060.0,13889.0
Arizona,Oro Valley,22292.0,21523.0
Arizona,Winkelman,113.0,105.0
Arizona,Catalina Foothills,25947.0,24479.0
Arizona,Shonto,306.0,299.0
Arizona,Holbrook,2297.0,2740.0
Arizona,Greasewood,233.0,208.0
Arizona,Taylor,2037.0,2133.0
Arizona,Gadsden,253.0,188.0
Arizona,Parker Strip,421.0,327.0
Arizona,East Fork,283.0,330.0
Arizona,Canyon Day,766.0,700.0
Arizona,Kaibito,719.0,803.0
Arizona,Williamson,2589.0,2708.0
Arizona,Guadalupe,3261.0,3144.0
Arizona,Goodyear,40374.0,37102.0
Arizona,St. Johns,1875.0,1625.0
Arizona,Red Mesa,190.0,196.0
Arizona,Litchfield Park,2938.0,2961.0
Arizona,Sun Lakes,7876.0,6706.0
Arizona,Sun City West,14083.0,11361.0
Arizona,New River,7781.0,8027.0
Arizona,Fountain Hills,13064.0,11426.0
Arizona,Gisela,366.0,245.0
Arizona,Tuba City,4685.0,3977.0
Arizona,Supai,7.0,8.0
Arizona,Williams,1581.0,1571.0
Arizona,Parker,1406.0,1715.0
Arizona,Grand Canyon Village,1160.0,970.0
Arizona,Paradise Valley,7019.0,7196.0
Arizona,Carefree,1761.0,1988.0
Arizona,San Jose,306.0,283.0
Arizona,Nelson,300.0,291.0
Arizona,Moccasin,47.0,34.0
Arizona,Miracle Valley,371.0,407.0
Arizona,Mescal,771.0,989.0
Arizona,Mesa del Caballo,377.0,439.0
Arizona,Meadview,463.0,477.0
Arizona,Mead Ranch,0.0,0.0
Arizona,Martinez Lake,39.0,26.0
Arizona,Maricopa Colony,371.0,356.0
Arizona,Maish Vaya,71.0,98.0
Arizona,McNeal,76.0,64.0
Arizona,McConnico,0.0,0.0
Arizona,Lupton,11.0,7.0
Arizona,Low Mountain,339.0,393.0
Arizona,Lower Santan Village,102.0,104.0
Arizona,Littlefield,185.0,211.0
Arizona,Linden,1491.0,1357.0
Arizona,Lazy Y U,135.0,150.0
Arizona,Tonto Basin,684.0,856.0
Arizona,Munds Park,428.0,440.0
Arizona,Cibola,112.0,181.0
Arizona,Young,240.0,313.0
Arizona,Central Heights-Midland City,1424.0,1414.0
Arizona,Miami,1083.0,1001.0
Arizona,Pine,838.0,889.0
Arizona,Ehrenberg,370.0,569.0
Arizona,Surprise,69012.0,63892.0
Arizona,Thatcher,2574.0,2456.0
Arizona,Desert Hills,1392.0,1311.0
Arizona,Willcox,1897.0,1652.0
Arizona,Nolic,44.0,39.0
Arizona,Bisbee,2727.0,2504.0
Arizona,Hunter Creek,9.0,10.0
Arizona,Hondah,506.0,528.0
Arizona,Hard Rock,45.0,40.0
Arizona,Haivana Nakya,67.0,103.0
Arizona,Haigler Creek,9.0,21.0
Arizona,Hackberry,47.0,37.0
Arizona,Icehouse Canyon,316.0,247.0
Arizona,Tombstone,725.0,650.0
Arizona,Greer,20.0,18.0
Arizona,Grand Canyon West,0.0,0.0
Arizona,Goodyear Village,120.0,150.0
Arizona,Golden Shores,472.0,592.0
Arizona,Gila Crossing,380.0,378.0
Arizona,Geronimo Estates,0.0,0.0
Arizona,Gu Oidak,19.0,43.0
Arizona,Indian Wells,131.0,153.0
Arizona,Jakes Corner,30.0,43.0
Arizona,Joseph City,909.0,648.0
Arizona,St. Johns,388.0,275.0
Arizona,Saddlebrooke,5252.0,5278.0
Arizona,Sacaton Flats Village,174.0,332.0
Arizona,Sacate Village,102.0,80.0
Arizona,Round Valley,313.0,327.0
Arizona,Roosevelt,28.0,44.0
Arizona,Rock House,54.0,37.0
Arizona,Rye,32.0,73.0
Arizona,Rio Rico,10388.0,9213.0
Arizona,Rincon Valley,2592.0,2877.0
Arizona,Kohatk,0.0,0.0
Arizona,Klagetoh,130.0,104.0
Arizona,Kino Springs,197.0,117.0
Arizona,Katherine,11.0,58.0
Arizona,Kaka,63.0,56.0
Arizona,Freedom Acres,59.0,76.0
Arizona,Franklin,29.0,25.0
Arizona,Strawberry,380.0,380.0
Arizona,Dolan Springs,958.0,1222.0
Arizona,Yarnell,396.0,304.0
Arizona,Clifton,1651.0,2040.0
Arizona,San Luis,14716.0,17563.0
Arizona,Wellton,1540.0,1454.0
Arizona,Elgin,55.0,62.0
Arizona,Patagonia,460.0,407.0
Arizona,Tubac,570.0,660.0
Arizona,First Mesa,981.0,1000.0
Arizona,Oljato-Monument Valley,86.0,111.0
Arizona,Shongopovi,658.0,444.0
Arizona,Dilkon,670.0,545.0
Arizona,Flowing Wells,7991.0,7299.0
Arizona,Sells,1436.0,1313.0
Arizona,Mammoth,864.0,992.0
Arizona,Oracle,2065.0,1855.0
Arizona,Queen Valley,366.0,405.0
Arizona,Sacaton,809.0,1242.0
Arizona,Teec Nos Pos,393.0,400.0
Arizona,Sawmill,392.0,379.0
Arizona,Avra Valley,2765.0,3201.0
Arizona,Steamboat,173.0,191.0
Arkansas,Hughes,645.0,691.0
Arkansas,Swifton,457.0,379.0
Arkansas,Gravette,1847.0,1493.0
Arkansas,Lake View,310.0,149.0
Arkansas,Mineral Springs,572.0,559.0
Arkansas,Hot Springs,20031.0,16938.0
Arkansas,Daisy,43.0,47.0
Arkansas,Tupelo,55.0,79.0
Arkansas,Sparkman,221.0,213.0
Arkansas,Garner,93.0,82.0
Arkansas,Russellville,15027.0,14217.0
Arkansas,Dover,1016.0,973.0
Arkansas,Hatfield,203.0,231.0
Arkansas,Rudy,140.0,138.0
Arkansas,Pindall,37.0,75.0
Arkansas,Marshall,824.0,684.0
Arkansas,Humphrey,232.0,277.0
Arkansas,Valley Springs,105.0,84.0
Arkansas,Marmaduke,780.0,619.0
Arkansas,Fordyce,2073.0,1852.0
Arkansas,Marion,6424.0,6023.0
Arkansas,Casa,119.0,111.0
